time	V(vdrain)	V(vgate)	Id(M1)
8.086498032732907e-05	9.210041e-02	1.434674e+01	1.131550e+00
8.086598032732909e-05	9.211119e-02	1.434733e+01	1.131700e+00
8.086698032732910e-05	9.212199e-02	1.434791e+01	1.131850e+00
8.086798032732912e-05	9.213278e-02	1.434849e+01	1.131999e+00
8.086898032732913e-05	9.214359e-02	1.434907e+01	1.132149e+00
8.086998032732915e-05	9.215440e-02	1.434964e+01	1.132299e+00
8.087098032732916e-05	9.216522e-02	1.435021e+01	1.132448e+00
8.087198032732918e-05	9.217605e-02	1.435077e+01	1.132598e+00
8.087298032732920e-05	9.218688e-02	1.435134e+01	1.132748e+00
8.087398032732921e-05	9.219773e-02	1.435189e+01	1.132897e+00
8.087498032732923e-05	9.220859e-02	1.435245e+01	1.133047e+00
8.087598032732924e-05	9.221944e-02	1.435300e+01	1.133196e+00
8.087698032732926e-05	9.223031e-02	1.435355e+01	1.133346e+00
8.087798032732927e-05	9.224118e-02	1.435409e+01	1.133496e+00
8.087898032732929e-05	9.225207e-02	1.435463e+01	1.133645e+00
8.087998032732931e-05	9.226295e-02	1.435517e+01	1.133795e+00
8.088098032732932e-05	9.227385e-02	1.435571e+01	1.133944e+00
8.088198032732934e-05	9.228475e-02	1.435624e+01	1.134094e+00
8.088298032732935e-05	9.229566e-02	1.435677e+01	1.134243e+00
8.088398032732937e-05	9.230658e-02	1.435729e+01	1.134393e+00
8.088498032732938e-05	9.231750e-02	1.435781e+01	1.134542e+00
8.088598032732940e-05	9.232843e-02	1.435833e+01	1.134692e+00
8.088698032732942e-05	9.233937e-02	1.435885e+01	1.134841e+00
8.088798032732943e-05	9.235030e-02	1.435936e+01	1.134991e+00
8.088898032732945e-05	9.236126e-02	1.435987e+01	1.135140e+00
8.088998032732946e-05	9.237221e-02	1.436037e+01	1.135290e+00
8.089098032732948e-05	9.238317e-02	1.436088e+01	1.135439e+00
8.089198032732950e-05	9.239414e-02	1.436138e+01	1.135588e+00
8.089298032732951e-05	9.240512e-02	1.436187e+01	1.135738e+00
8.089398032732953e-05	9.241610e-02	1.436237e+01	1.135887e+00
8.089498032732954e-05	9.242709e-02	1.436286e+01	1.136037e+00
8.089598032732956e-05	9.243808e-02	1.436335e+01	1.136186e+00
8.089698032732957e-05	9.244908e-02	1.436383e+01	1.136335e+00
8.089798032732959e-05	9.246008e-02	1.436432e+01	1.136485e+00
8.089898032732961e-05	9.247109e-02	1.436480e+01	1.136634e+00
8.089998032732962e-05	9.248211e-02	1.436527e+01	1.136783e+00
8.090098032732964e-05	9.249313e-02	1.436575e+01	1.136933e+00
8.090198032732965e-05	9.250417e-02	1.436622e+01	1.137082e+00
8.090298032732967e-05	9.251520e-02	1.436669e+01	1.137231e+00
8.090398032732968e-05	9.252624e-02	1.436715e+01	1.137381e+00
8.090498032732970e-05	9.253729e-02	1.436762e+01	1.137530e+00
8.090598032732972e-05	9.254834e-02	1.436808e+01	1.137679e+00
8.090698032732973e-05	9.255940e-02	1.436853e+01	1.137829e+00
8.090798032732975e-05	9.257046e-02	1.436899e+01	1.137978e+00
8.090898032732976e-05	9.258153e-02	1.436944e+01	1.138127e+00
8.090998032732978e-05	9.259260e-02	1.436989e+01	1.138276e+00
8.091098032732979e-05	9.260368e-02	1.437034e+01	1.138426e+00
8.091198032732981e-05	9.261477e-02	1.437078e+01	1.138575e+00
8.091298032732983e-05	9.262586e-02	1.437122e+01	1.138724e+00
8.091398032732984e-05	9.263696e-02	1.437166e+01	1.138873e+00
8.091498032732986e-05	9.264806e-02	1.437210e+01	1.139022e+00
8.091598032732987e-05	9.265917e-02	1.437253e+01	1.139172e+00
8.091698032732989e-05	9.267028e-02	1.437296e+01	1.139321e+00
8.091798032732990e-05	9.268139e-02	1.437339e+01	1.139470e+00
8.091898032732992e-05	9.269252e-02	1.437382e+01	1.139619e+00
8.091998032732994e-05	9.270364e-02	1.437424e+01	1.139768e+00
8.092098032732995e-05	9.271477e-02	1.437467e+01	1.139917e+00
8.092198032732997e-05	9.272591e-02	1.437509e+01	1.140067e+00
8.092298032732998e-05	9.273705e-02	1.437550e+01	1.140216e+00
8.092398032733000e-05	9.274819e-02	1.437592e+01	1.140365e+00
8.092498032733001e-05	9.275935e-02	1.437633e+01	1.140514e+00
8.092598032733003e-05	9.277050e-02	1.437674e+01	1.140663e+00
8.092698032733005e-05	9.278166e-02	1.437715e+01	1.140812e+00
8.092798032733006e-05	9.279283e-02	1.437755e+01	1.140961e+00
8.092898032733008e-05	9.280400e-02	1.437795e+01	1.141110e+00
8.092998032733009e-05	9.281518e-02	1.437836e+01	1.141259e+00
8.093098032733011e-05	9.282635e-02	1.437875e+01	1.141408e+00
8.093198032733012e-05	9.283753e-02	1.437915e+01	1.141557e+00
8.093298032733014e-05	9.284872e-02	1.437954e+01	1.141706e+00
8.093398032733016e-05	9.285992e-02	1.437994e+01	1.141855e+00
8.093498032733017e-05	9.287111e-02	1.438033e+01	1.142004e+00
8.093598032733019e-05	9.288231e-02	1.438071e+01	1.142153e+00
8.093698032733020e-05	9.289352e-02	1.438110e+01	1.142302e+00
8.093798032733022e-05	9.290473e-02	1.438148e+01	1.142451e+00
8.093898032733024e-05	9.291594e-02	1.438186e+01	1.142600e+00
8.093998032733025e-05	9.292716e-02	1.438224e+01	1.142749e+00
8.094098032733027e-05	9.293838e-02	1.438262e+01	1.142898e+00
8.094198032733028e-05	9.294961e-02	1.438299e+01	1.143047e+00
8.094298032733030e-05	9.296084e-02	1.438336e+01	1.143196e+00
8.094398032733031e-05	9.297207e-02	1.438374e+01	1.143345e+00
8.094498032733033e-05	9.298331e-02	1.438410e+01	1.143493e+00
8.094598032733035e-05	9.299456e-02	1.438447e+01	1.143642e+00
8.094698032733036e-05	9.300580e-02	1.438483e+01	1.143791e+00
8.094798032733038e-05	9.301705e-02	1.438520e+01	1.143940e+00
8.094898032733039e-05	9.302831e-02	1.438556e+01	1.144089e+00
8.094998032733041e-05	9.303956e-02	1.438592e+01	1.144238e+00
8.095098032733042e-05	9.305082e-02	1.438627e+01	1.144387e+00
8.095198032733044e-05	9.306209e-02	1.438663e+01	1.144535e+00
8.095298032733046e-05	9.307335e-02	1.438698e+01	1.144684e+00
8.095398032733047e-05	9.308463e-02	1.438733e+01	1.144833e+00
8.095498032733049e-05	9.309591e-02	1.438768e+01	1.144982e+00
8.095598032733050e-05	9.310719e-02	1.438803e+01	1.145131e+00
8.095698032733052e-05	9.311847e-02	1.438837e+01	1.145279e+00
8.095798032733053e-05	9.312975e-02	1.438872e+01	1.145428e+00
8.095898032733055e-05	9.314105e-02	1.438906e+01	1.145577e+00
8.095998032733057e-05	9.315234e-02	1.438940e+01	1.145725e+00
8.096098032733058e-05	9.316364e-02	1.438973e+01	1.145874e+00
8.096198032733060e-05	9.317494e-02	1.439007e+01	1.146023e+00
8.096298032733061e-05	9.318624e-02	1.439040e+01	1.146172e+00
8.096398032733063e-05	9.319755e-02	1.439074e+01	1.146320e+00
8.096498032733064e-05	9.320886e-02	1.439107e+01	1.146469e+00
8.096598032733066e-05	9.322017e-02	1.439140e+01	1.146618e+00
8.096698032733068e-05	9.323150e-02	1.439172e+01	1.146766e+00
8.096798032733069e-05	9.324282e-02	1.439205e+01	1.146915e+00
8.096898032733071e-05	9.325415e-02	1.439237e+01	1.147064e+00
8.096998032733072e-05	9.326547e-02	1.439269e+01	1.147212e+00
8.097098032733074e-05	9.327680e-02	1.439301e+01	1.147361e+00
8.097198032733075e-05	9.328814e-02	1.439333e+01	1.147509e+00
8.097298032733077e-05	9.329947e-02	1.439365e+01	1.147658e+00
8.097398032733079e-05	9.331081e-02	1.439396e+01	1.147807e+00
8.097498032733080e-05	9.332216e-02	1.439428e+01	1.147955e+00
8.097598032733082e-05	9.333350e-02	1.439459e+01	1.148104e+00
8.097698032733083e-05	9.334485e-02	1.439490e+01	1.148252e+00
8.097798032733085e-05	9.335621e-02	1.439521e+01	1.148401e+00
8.097898032733086e-05	9.336756e-02	1.439552e+01	1.148549e+00
8.097998032733088e-05	9.337892e-02	1.439582e+01	1.148698e+00
8.098098032733090e-05	9.339028e-02	1.439613e+01	1.148846e+00
8.098198032733091e-05	9.340164e-02	1.439643e+01	1.148995e+00
8.098298032733093e-05	9.341301e-02	1.439673e+01	1.149143e+00
8.098398032733094e-05	9.342438e-02	1.439703e+01	1.149292e+00
8.098498032733096e-05	9.343575e-02	1.439733e+01	1.149440e+00
8.098598032733098e-05	9.344713e-02	1.439762e+01	1.149589e+00
8.098698032733099e-05	9.345850e-02	1.439792e+01	1.149737e+00
8.098798032733101e-05	9.346989e-02	1.439821e+01	1.149886e+00
8.098898032733102e-05	9.348127e-02	1.439850e+01	1.150034e+00
8.098998032733104e-05	9.349265e-02	1.439879e+01	1.150183e+00
8.099098032733105e-05	9.350404e-02	1.439908e+01	1.150331e+00
8.099198032733107e-05	9.351543e-02	1.439937e+01	1.150479e+00
8.099298032733109e-05	9.352683e-02	1.439966e+01	1.150628e+00
8.099398032733110e-05	9.353822e-02	1.439994e+01	1.150776e+00
8.099498032733112e-05	9.354962e-02	1.440022e+01	1.150925e+00
8.100998032733135e-05	9.372103e-02	1.440424e+01	1.153149e+00
8.102498032733159e-05	9.389279e-02	1.440804e+01	1.155371e+00
8.103998032733183e-05	9.406489e-02	1.441161e+01	1.157591e+00
8.105498032733206e-05	9.423733e-02	1.441495e+01	1.159809e+00
8.106998032733230e-05	9.441012e-02	1.441806e+01	1.162024e+00
8.108498032733253e-05	9.458325e-02	1.442094e+01	1.164237e+00
8.109998032733277e-05	9.475672e-02	1.442360e+01	1.166448e+00
8.111755175590448e-05	9.496013e-02	1.442653e+01	1.169034e+00
8.113512318447618e-05	9.516363e-02	1.442931e+01	1.171618e+00
8.115269461304789e-05	9.536724e-02	1.443193e+01	1.174199e+00
8.117026604161959e-05	9.557095e-02	1.443439e+01	1.176776e+00
8.118783747019129e-05	9.577475e-02	1.443670e+01	1.179351e+00
8.120540889876300e-05	9.597866e-02	1.443885e+01	1.181922e+00
8.122298032733471e-05	9.618267e-02	1.444085e+01	1.184490e+00
8.124440889876361e-05	9.643143e-02	1.444316e+01	1.187618e+00
8.126583747019252e-05	9.668007e-02	1.444535e+01	1.190741e+00
8.128726604162143e-05	9.692859e-02	1.444742e+01	1.193860e+00
8.130869461305035e-05	9.717699e-02	1.444938e+01	1.196974e+00
8.133012318447925e-05	9.742527e-02	1.445123e+01	1.200083e+00
8.135155175590816e-05	9.767344e-02	1.445297e+01	1.203188e+00
8.137298032733707e-05	9.792148e-02	1.445459e+01	1.206288e+00
8.138098032733719e-05	9.801401e-02	1.445518e+01	1.207445e+00
8.140883747019477e-05	9.833606e-02	1.445715e+01	1.211466e+00
8.143669461305236e-05	9.865768e-02	1.445902e+01	1.215480e+00
8.146455175590994e-05	9.897887e-02	1.446080e+01	1.219486e+00
8.149240889876752e-05	9.929964e-02	1.446248e+01	1.223484e+00
8.152026604162510e-05	9.961999e-02	1.446408e+01	1.227475e+00
8.154812318448269e-05	9.993991e-02	1.446559e+01	1.231458e+00
8.157598032734026e-05	1.002594e-01	1.446700e+01	1.235434e+00
8.161326604162656e-05	1.006863e-01	1.446880e+01	1.240743e+00
8.165055175591287e-05	1.011122e-01	1.447052e+01	1.246039e+00
8.168783747019917e-05	1.015372e-01	1.447216e+01	1.251321e+00
8.172512318448547e-05	1.019613e-01	1.447372e+01	1.256590e+00
8.176240889877177e-05	1.023845e-01	1.447520e+01	1.261845e+00
8.179969461305808e-05	1.028067e-01	1.447660e+01	1.267087e+00
8.183698032734437e-05	1.032280e-01	1.447792e+01	1.272316e+00
8.188812318448804e-05	1.038043e-01	1.447965e+01	1.279465e+00
8.193926604163169e-05	1.043787e-01	1.448130e+01	1.286590e+00
8.199040889877536e-05	1.049512e-01	1.448288e+01	1.293690e+00
8.204155175591903e-05	1.055219e-01	1.448438e+01	1.300766e+00
8.209269461306269e-05	1.060907e-01	1.448581e+01	1.307816e+00
8.214383747020634e-05	1.066577e-01	1.448716e+01	1.314842e+00
8.219498032735001e-05	1.072228e-01	1.448844e+01	1.321843e+00
8.222483747020762e-05	1.075518e-01	1.448918e+01	1.325919e+00
8.225469461306524e-05	1.078802e-01	1.448989e+01	1.329986e+00
8.228455175592285e-05	1.082079e-01	1.449059e+01	1.334046e+00
8.231440889878046e-05	1.085350e-01	1.449128e+01	1.338097e+00
8.234426604163807e-05	1.088614e-01	1.449195e+01	1.342139e+00
8.237412318449569e-05	1.091872e-01	1.449261e+01	1.346174e+00
8.240398032735330e-05	1.095123e-01	1.449325e+01	1.350200e+00
8.240498032735332e-05	1.095232e-01	1.449327e+01	1.350334e+00
8.248755175592605e-05	1.104190e-01	1.449496e+01	1.361425e+00
8.257012318449878e-05	1.113099e-01	1.449658e+01	1.372453e+00
8.265269461307151e-05	1.121959e-01	1.449813e+01	1.383420e+00
8.273526604164423e-05	1.130771e-01	1.449962e+01	1.394325e+00
8.281783747021696e-05	1.139533e-01	1.450103e+01	1.405168e+00
8.290040889878969e-05	1.148247e-01	1.450237e+01	1.415949e+00
8.298298032736242e-05	1.156912e-01	1.450365e+01	1.426669e+00
8.304655175593485e-05	1.163550e-01	1.450461e+01	1.434881e+00
8.311012318450728e-05	1.170160e-01	1.450554e+01	1.443058e+00
8.317369461307971e-05	1.176742e-01	1.450645e+01	1.451199e+00
8.323726604165213e-05	1.183296e-01	1.450734e+01	1.459306e+00
8.330083747022456e-05	1.189821e-01	1.450820e+01	1.467376e+00
8.336440889879699e-05	1.196318e-01	1.450904e+01	1.475412e+00
8.342798032736943e-05	1.202787e-01	1.450985e+01	1.483412e+00
8.342898032736944e-05	1.202889e-01	1.450986e+01	1.483538e+00
8.356769461308592e-05	1.216904e-01	1.451156e+01	1.500869e+00
8.370640889880238e-05	1.230791e-01	1.451320e+01	1.518041e+00
8.384512318451885e-05	1.244548e-01	1.451477e+01	1.535052e+00
8.398383747023532e-05	1.258177e-01	1.451627e+01	1.551904e+00
8.412255175595179e-05	1.271677e-01	1.451771e+01	1.568594e+00
8.426126604166825e-05	1.285048e-01	1.451908e+01	1.585125e+00
8.439998032738473e-05	1.298291e-01	1.452039e+01	1.601496e+00
8.445298032738556e-05	1.303318e-01	1.452088e+01	1.607711e+00
8.459912318453073e-05	1.317085e-01	1.452219e+01	1.624728e+00
8.474526604167587e-05	1.330717e-01	1.452347e+01	1.641580e+00
8.489140889882104e-05	1.344216e-01	1.452470e+01	1.658267e+00
8.503755175596620e-05	1.357582e-01	1.452590e+01	1.674787e+00
8.518369461311136e-05	1.370814e-01	1.452705e+01	1.691143e+00
8.532983747025651e-05	1.383912e-01	1.452817e+01	1.707333e+00
8.547598032740167e-05	1.396877e-01	1.452925e+01	1.723357e+00
8.547698032740169e-05	1.396965e-01	1.452925e+01	1.723466e+00
8.562312318454685e-05	1.409800e-01	1.453030e+01	1.739330e+00
8.576926604169200e-05	1.422510e-01	1.453132e+01	1.755039e+00
8.591540889883716e-05	1.435096e-01	1.453232e+01	1.770594e+00
8.606155175598232e-05	1.447557e-01	1.453329e+01	1.785995e+00
8.620769461312748e-05	1.459893e-01	1.453424e+01	1.801242e+00
8.635383747027263e-05	1.472105e-01	1.453516e+01	1.816334e+00
8.649998032741779e-05	1.484192e-01	1.453605e+01	1.831272e+00
8.650098032741781e-05	1.484274e-01	1.453606e+01	1.831374e+00
8.664712318456297e-05	1.496240e-01	1.453694e+01	1.846162e+00
8.679326604170812e-05	1.508089e-01	1.453779e+01	1.860807e+00
8.693940889885328e-05	1.519822e-01	1.453863e+01	1.875307e+00
8.708555175599844e-05	1.531439e-01	1.453945e+01	1.889664e+00
8.723169461314361e-05	1.542939e-01	1.454026e+01	1.903877e+00
8.737783747028876e-05	1.554324e-01	1.454104e+01	1.917946e+00
8.752398032743392e-05	1.565591e-01	1.454181e+01	1.931872e+00
8.752498032743393e-05	1.565668e-01	1.454181e+01	1.931967e+00
8.767112318457910e-05	1.576823e-01	1.454257e+01	1.945752e+00
8.781726604172424e-05	1.587869e-01	1.454331e+01	1.959404e+00
8.796340889886941e-05	1.598807e-01	1.454403e+01	1.972922e+00
8.810955175601457e-05	1.609637e-01	1.454474e+01	1.986305e+00
8.825569461315973e-05	1.620358e-01	1.454544e+01	1.999555e+00
8.840183747030488e-05	1.630970e-01	1.454612e+01	2.012670e+00
8.854798032745004e-05	1.641475e-01	1.454680e+01	2.025651e+00
8.854898032745006e-05	1.641546e-01	1.454680e+01	2.025740e+00
8.865269742352863e-05	1.648938e-01	1.454727e+01	2.034875e+00
8.875641451960720e-05	1.656278e-01	1.454773e+01	2.043946e+00
8.886013161568577e-05	1.663566e-01	1.454819e+01	2.052953e+00
8.896384871176433e-05	1.670804e-01	1.454865e+01	2.061897e+00
8.906756580784290e-05	1.677989e-01	1.454909e+01	2.070778e+00
8.917128290392147e-05	1.685124e-01	1.454953e+01	2.079595e+00
8.927500000000004e-05	1.692206e-01	1.454997e+01	2.088348e+00
8.927510000000008e-05	1.692148e-01	1.454889e+01	2.088359e+00
8.927520000000011e-05	1.691866e-01	1.454475e+01	2.088372e+00
8.927533591671224e-05	1.691194e-01	1.453607e+01	2.088387e+00
8.927543804461777e-05	1.690701e-01	1.453024e+01	2.088393e+00
8.927558373901073e-05	1.690213e-01	1.452421e+01	2.088403e+00
8.927580468579558e-05	1.689777e-01	1.451752e+01	2.088419e+00
8.927605045424154e-05	1.689537e-01	1.451213e+01	2.088438e+00
8.927632750033886e-05	1.689459e-01	1.450766e+01	2.088460e+00
8.927681128001751e-05	1.689518e-01	1.450148e+01	2.088500e+00
8.927731707155062e-05	1.689685e-01	1.449592e+01	2.088542e+00
8.927794215989553e-05	1.689951e-01	1.448956e+01	2.088595e+00
8.927857599410775e-05	1.690195e-01	1.448269e+01	2.088648e+00
8.927927203193430e-05	1.690260e-01	1.447232e+01	2.088708e+00
8.928007732261035e-05	1.689900e-01	1.445348e+01	2.088777e+00
8.928107732261037e-05	1.688980e-01	1.442009e+01	2.088861e+00
8.928207732261038e-05	1.687917e-01	1.437816e+01	2.088945e+00
8.928307732261040e-05	1.686991e-01	1.432953e+01	2.089029e+00
8.928407732261041e-05	1.686363e-01	1.427588e+01	2.089112e+00
8.928507732261043e-05	1.686104e-01	1.421842e+01	2.089195e+00
8.928607732261044e-05	1.686232e-01	1.415800e+01	2.089279e+00
8.928707732261046e-05	1.686732e-01	1.409521e+01	2.089362e+00
8.928807732261048e-05	1.687577e-01	1.403046e+01	2.089446e+00
8.928907732261049e-05	1.688731e-01	1.396404e+01	2.089529e+00
8.929007732261051e-05	1.690162e-01	1.389615e+01	2.089613e+00
8.929107732261052e-05	1.691839e-01	1.382698e+01	2.089696e+00
8.929207732261054e-05	1.693737e-01	1.375666e+01	2.089780e+00
8.929307732261055e-05	1.695834e-01	1.368531e+01	2.089864e+00
8.929407732261057e-05	1.698111e-01	1.361304e+01	2.089947e+00
8.929507732261059e-05	1.700554e-01	1.353996e+01	2.090031e+00
8.929607732261060e-05	1.703150e-01	1.346614e+01	2.090115e+00
8.929707732261062e-05	1.705889e-01	1.339167e+01	2.090198e+00
8.929807732261063e-05	1.708762e-01	1.331662e+01	2.090282e+00
8.929907732261065e-05	1.711762e-01	1.324105e+01	2.090366e+00
8.930007732261066e-05	1.714884e-01	1.316504e+01	2.090449e+00
8.930107732261068e-05	1.718122e-01	1.308863e+01	2.090533e+00
8.930207732261070e-05	1.721472e-01	1.301188e+01	2.090617e+00
8.930307732261071e-05	1.724931e-01	1.293483e+01	2.090701e+00
8.930407732261073e-05	1.728496e-01	1.285754e+01	2.090785e+00
8.930507732261074e-05	1.732164e-01	1.278003e+01	2.090868e+00
8.930607732261076e-05	1.735934e-01	1.270234e+01	2.090952e+00
8.930707732261077e-05	1.739804e-01	1.262452e+01	2.091035e+00
8.930807732261079e-05	1.743773e-01	1.254660e+01	2.091119e+00
8.930907732261081e-05	1.747840e-01	1.246860e+01	2.091203e+00
8.931007732261082e-05	1.752005e-01	1.239055e+01	2.091287e+00
8.931107732261084e-05	1.756267e-01	1.231248e+01	2.091371e+00
8.931207732261085e-05	1.760626e-01	1.223442e+01	2.091454e+00
8.931307732261087e-05	1.765082e-01	1.215639e+01	2.091538e+00
8.931407732261089e-05	1.769634e-01	1.207841e+01	2.091621e+00
8.931507732261090e-05	1.774285e-01	1.200050e+01	2.091705e+00
8.931607732261092e-05	1.779033e-01	1.192268e+01	2.091789e+00
8.931707732261093e-05	1.783880e-01	1.184497e+01	2.091872e+00
8.931807732261095e-05	1.788826e-01	1.176738e+01	2.091956e+00
8.931907732261096e-05	1.793873e-01	1.168994e+01	2.092040e+00
8.932007732261098e-05	1.799021e-01	1.161265e+01	2.092123e+00
8.932107732261100e-05	1.804270e-01	1.153553e+01	2.092207e+00
8.932207732261101e-05	1.809624e-01	1.145860e+01	2.092290e+00
8.932307732261103e-05	1.815082e-01	1.138187e+01	2.092374e+00
8.932407732261104e-05	1.820646e-01	1.130534e+01	2.092458e+00
8.932507732261106e-05	1.826319e-01	1.122904e+01	2.092541e+00
8.932607732261107e-05	1.832100e-01	1.115297e+01	2.092625e+00
8.932707732261109e-05	1.837992e-01	1.107715e+01	2.092708e+00
8.932807732261111e-05	1.843997e-01	1.100157e+01	2.092792e+00
8.932907732261112e-05	1.850116e-01	1.092626e+01	2.092875e+00
8.933007732261114e-05	1.856352e-01	1.085122e+01	2.092959e+00
8.933107732261115e-05	1.862707e-01	1.077646e+01	2.093042e+00
8.933207732261117e-05	1.869183e-01	1.070199e+01	2.093126e+00
8.933407732261120e-05	1.882505e-01	1.055394e+01	2.093293e+00
8.933607732261123e-05	1.896338e-01	1.040713e+01	2.093459e+00
8.933807732261126e-05	1.910703e-01	1.026162e+01	2.093626e+00
8.934107732261131e-05	1.933297e-01	1.004587e+01	2.093876e+00
8.934307732261134e-05	1.949093e-01	9.903782e+00	2.094043e+00
8.934507732261137e-05	1.965506e-01	9.763140e+00	2.094210e+00
8.934707732261140e-05	1.982565e-01	9.623976e+00	2.094376e+00
8.934907732261144e-05	2.000300e-01	9.486324e+00	2.094543e+00
8.935007732261145e-05	2.009432e-01	9.418076e+00	2.094626e+00
8.935107732261147e-05	2.018744e-01	9.350218e+00	2.094709e+00
8.935207732261148e-05	2.028244e-01	9.282753e+00	2.094792e+00
8.935307732261150e-05	2.037933e-01	9.215686e+00	2.094875e+00
8.935407732261151e-05	2.047818e-01	9.149019e+00	2.094958e+00
8.935507732261153e-05	2.057903e-01	9.082759e+00	2.095042e+00
8.935607732261155e-05	2.068194e-01	9.016908e+00	2.095124e+00
8.935707732261156e-05	2.078695e-01	8.951469e+00	2.095208e+00
8.935807732261158e-05	2.089412e-01	8.886450e+00	2.095291e+00
8.935907732261159e-05	2.100351e-01	8.821856e+00	2.095374e+00
8.936007732261161e-05	2.111518e-01	8.757690e+00	2.095457e+00
8.936107732261163e-05	2.122918e-01	8.693968e+00	2.095540e+00
8.936207732261164e-05	2.134558e-01	8.630697e+00	2.095623e+00
8.936307732261166e-05	2.146444e-01	8.567887e+00	2.095706e+00
8.936407732261167e-05	2.158580e-01	8.505537e+00	2.095788e+00
8.936507732261169e-05	2.170971e-01	8.443644e+00	2.095871e+00
8.936607732261170e-05	2.183624e-01	8.382204e+00	2.095954e+00
8.936707732261172e-05	2.196544e-01	8.321218e+00	2.096037e+00
8.936807732261174e-05	2.209740e-01	8.260688e+00	2.096120e+00
8.936907732261175e-05	2.223218e-01	8.200610e+00	2.096203e+00
8.937007732261177e-05	2.236987e-01	8.140985e+00	2.096285e+00
8.937107732261178e-05	2.251055e-01	8.081812e+00	2.096368e+00
8.937207732261180e-05	2.265430e-01	8.023090e+00	2.096451e+00
8.937307732261181e-05	2.280122e-01	7.964818e+00	2.096534e+00
8.937407732261183e-05	2.295140e-01	7.906996e+00	2.096616e+00
8.937507732261185e-05	2.310494e-01	7.849622e+00	2.096699e+00
8.937607732261186e-05	2.326195e-01	7.792695e+00	2.096781e+00
8.937707732261188e-05	2.342254e-01	7.736214e+00	2.096864e+00
8.937807732261189e-05	2.358681e-01	7.680178e+00	2.096946e+00
8.938007732261192e-05	2.392690e-01	7.569435e+00	2.097111e+00
8.938207732261196e-05	2.428323e-01	7.460458e+00	2.097276e+00
8.938507732261200e-05	2.485067e-01	7.300282e+00	2.097523e+00
8.938807732261205e-05	2.546138e-01	7.144027e+00	2.097769e+00
8.939107732261210e-05	2.612022e-01	6.991665e+00	2.098015e+00
8.939407732261214e-05	2.683274e-01	6.843173e+00	2.098260e+00
8.939707732261219e-05	2.760539e-01	6.698532e+00	2.098505e+00
8.939907732261222e-05	2.814914e-01	6.604227e+00	2.098668e+00
8.940107732261225e-05	2.873353e-01	6.511637e+00	2.098831e+00
8.940307732261229e-05	2.935858e-01	6.420763e+00	2.098993e+00
8.940507732261232e-05	3.002427e-01	6.331605e+00	2.099154e+00
8.940707732261235e-05	3.073061e-01	6.244164e+00	2.099316e+00
8.940907732261238e-05	3.147760e-01	6.158438e+00	2.099477e+00
8.941107732261241e-05	3.226523e-01	6.074428e+00	2.099637e+00
8.941407732261246e-05	3.356618e-01	5.951739e+00	2.099876e+00
8.941707732261251e-05	3.501146e-01	5.833080e+00	2.100114e+00
8.942007732261255e-05	3.662485e-01	5.718558e+00	2.100350e+00
8.942307732261260e-05	3.843529e-01	5.608324e+00	2.100583e+00
8.942607732261265e-05	4.047828e-01	5.502572e+00	2.100814e+00
8.942807732261268e-05	4.199069e-01	5.434687e+00	2.100965e+00
8.943007732261271e-05	4.364119e-01	5.369003e+00	2.101116e+00
8.943207732261274e-05	4.544767e-01	5.305635e+00	2.101264e+00
8.943407732261277e-05	4.743093e-01	5.244718e+00	2.101409e+00
8.943607732261281e-05	4.961508e-01	5.186411e+00	2.101552e+00
8.943807732261284e-05	5.202816e-01	5.130904e+00	2.101692e+00
8.944007732261287e-05	5.470273e-01	5.078422e+00	2.101829e+00
8.944207732261290e-05	5.767653e-01	5.029224e+00	2.101961e+00
8.944407732261293e-05	6.099316e-01	4.983618e+00	2.102088e+00
8.944607732261296e-05	6.470264e-01	4.941955e+00	2.102210e+00
8.944807732261299e-05	6.886190e-01	4.904641e+00	2.102326e+00
8.945007732261303e-05	7.353479e-01	4.872128e+00	2.102434e+00
8.945207732261306e-05	7.879170e-01	4.844919e+00	2.102536e+00
8.945407732261309e-05	8.470823e-01	4.823550e+00	2.102629e+00
8.945607732261312e-05	9.136288e-01	4.808574e+00	2.102714e+00
8.945707732261314e-05	9.499152e-01	4.803653e+00	2.102753e+00
8.945807732261315e-05	9.883363e-01	4.800531e+00	2.102790e+00
8.945907732261317e-05	1.028769e+00	4.799092e+00	2.102834e+00
8.946007732261318e-05	1.070514e+00	4.798752e+00	2.102898e+00
8.946107732261320e-05	1.112647e+00	4.798759e+00	2.102976e+00
8.946207732261322e-05	1.154741e+00	4.798774e+00	2.103056e+00
8.946307732261323e-05	1.196784e+00	4.798788e+00	2.103135e+00
8.946407732261325e-05	1.238780e+00	4.798804e+00	2.103214e+00
8.946607732261328e-05	1.322627e+00	4.798839e+00	2.103371e+00
8.946779160832760e-05	1.394346e+00	4.798870e+00	2.103505e+00
8.946950589404190e-05	1.465913e+00	4.798907e+00	2.103638e+00
8.947122017975622e-05	1.537327e+00	4.798952e+00	2.103771e+00
8.947293446547053e-05	1.608590e+00	4.799003e+00	2.103904e+00
8.947464875118484e-05	1.679700e+00	4.799060e+00	2.104036e+00
8.947636303689915e-05	1.750659e+00	4.799125e+00	2.104167e+00
8.947807732261347e-05	1.821465e+00	4.799196e+00	2.104298e+00
8.948007732261350e-05	1.903856e+00	4.799298e+00	2.104450e+00
8.948207732261353e-05	1.986013e+00	4.799423e+00	2.104601e+00
