time	V(N001,Vo)	I(D1)	I(L1)
1.148224222200000e-03	4.019526e+00	3.987640e-01	3.987640e-01
1.148224345519950e-03	3.042550e+00	3.987657e-01	3.987657e-01
1.148224468839900e-03	2.148685e+00	3.987668e-01	3.987668e-01
1.148224592159851e-03	1.337929e+00	3.987675e-01	3.987675e-01
1.148224715479801e-03	6.102834e-01	3.987677e-01	3.987677e-01
1.148224838799751e-03	-3.425224e-02	3.987675e-01	3.987675e-01
1.148224962119701e-03	-5.956779e-01	3.987667e-01	3.987667e-01
1.148225085439652e-03	-1.073994e+00	3.987655e-01	3.987655e-01
1.148225952064557e-03	-2.927471e+00	3.987545e-01	3.987545e-01
1.148227569857259e-03	-3.645729e+00	3.987272e-01	3.987272e-01
1.148230805442665e-03	-3.710955e+00	3.986690e-01	3.986690e-01
1.148249581049329e-03	-3.800959e+00	3.983251e-01	3.983252e-01
1.148736685378039e-03	-3.820068e+00	3.892845e-01	3.892845e-01
1.149223789706749e-03	-3.833287e+00	3.802631e-01	3.802632e-01
1.149710894035459e-03	-3.840615e+00	3.712611e-01	3.712611e-01
1.150197998364169e-03	-3.842053e+00	3.622784e-01	3.622784e-01
1.150685102692879e-03	-3.837600e+00	3.533149e-01	3.533149e-01
1.151172207021590e-03	-3.827256e+00	3.443708e-01	3.443708e-01
1.151659311350299e-03	-3.811022e+00	3.354460e-01	3.354460e-01
1.153124155100300e-03	-3.800354e+00	3.087123e-01	3.087123e-01
1.154588998850300e-03	-3.788423e+00	2.821692e-01	2.821692e-01
1.156053842600300e-03	-3.775175e+00	2.558243e-01	2.558243e-01
1.156617579371685e-03	-3.769850e+00	2.457220e-01	2.457220e-01
1.157181316143071e-03	-3.764277e+00	2.356548e-01	2.356548e-01
1.157745052914457e-03	-3.758456e+00	2.256228e-01	2.256228e-01
1.158308789685843e-03	-3.752386e+00	2.156260e-01	2.156260e-01
1.158872526457229e-03	-3.746068e+00	2.056643e-01	2.056643e-01
1.159436263228614e-03	-3.739502e+00	1.957378e-01	1.957379e-01
1.160000000000000e-03	-3.732688e+00	1.858465e-01	1.858466e-01
1.160000838567720e-03	-3.732677e+00	1.858318e-01	1.858319e-01
1.160000877475105e-03	-8.939486e-01	-5.833875e+01	1.858313e-01
1.160000905269325e-03	1.673873e+00	-1.522528e+02	1.858313e-01
1.160000930575400e-03	4.008460e+00	-1.980607e+02	1.858317e-01
1.160000937502044e-03	4.034475e+00	-1.640747e+02	1.858318e-01
1.160000941375862e-03	5.055656e+00	-9.407088e+01	1.858319e-01
1.160000943221935e-03	5.549042e+00	-5.163555e+01	1.858319e-01
1.160000945377682e-03	5.836712e+00	-2.009105e+01	1.858320e-01
1.160000947124864e-03	5.929619e+00	-8.453684e+00	1.858320e-01
1.160000949277834e-03	5.976025e+00	-3.148136e+00	1.858321e-01
1.160000951802119e-03	5.993103e+00	-9.968592e-01	1.858321e-01
1.160000955825483e-03	5.998771e+00	-1.748265e-01	1.858322e-01
1.160000961322945e-03	5.998937e+00	-3.985557e-03	1.858324e-01
1.160000971719508e-03	5.998911e+00	3.235761e-04	1.858327e-01
1.160000992512634e-03	5.998924e+00	1.055542e-04	1.858332e-01
1.160001000000000e-03	5.998917e+00	-1.488258e-04	1.858334e-01
1.160001004158625e-03	5.998918e+00	-7.203684e-05	1.858335e-01
1.160001012475876e-03	5.998919e+00	-1.029567e-05	1.858338e-01
1.160001029110377e-03	5.998918e+00	1.704495e-06	1.858342e-01
1.160001062379379e-03	5.998918e+00	-7.176541e-07	1.858351e-01
1.160001128917384e-03	5.998918e+00	9.429883e-08	1.858369e-01
1.160001261993393e-03	5.998917e+00	-2.409063e-07	1.858404e-01
1.160001528145411e-03	5.998916e+00	-8.835733e-08	1.858475e-01
1.160002060449448e-03	5.998915e+00	-1.611529e-07	1.858618e-01
1.160003125057521e-03	5.998911e+00	-1.255918e-07	1.858902e-01
1.160005254273667e-03	5.998904e+00	-1.431674e-07	1.859471e-01
1.160009512705960e-03	5.998889e+00	-1.344307e-07	1.860609e-01
1.160018029570545e-03	5.998861e+00	-1.387868e-07	1.862884e-01
1.160035063299715e-03	5.998802e+00	-1.366127e-07	1.867435e-01
1.161047689471140e-03	5.994835e+00	-1.370284e-07	2.137286e-01
1.162060315642565e-03	5.990278e+00	-1.373554e-07	2.406157e-01
1.163072941813990e-03	5.985130e+00	-1.375935e-07	2.674046e-01
1.164085567985415e-03	5.979393e+00	-1.377428e-07	2.940954e-01
1.165098194156840e-03	5.973065e+00	-1.378034e-07	3.206881e-01
1.166110820328264e-03	5.966147e+00	-1.377751e-07	3.471827e-01
1.167123446499689e-03	5.958639e+00	-1.376579e-07	3.735791e-01
1.167493086100621e-03	5.955716e+00	-1.621651e-07	3.831788e-01
1.167494086100621e-03	5.955708e+00	-1.499793e-07	3.832048e-01
1.167496086100620e-03	5.955691e+00	-1.315686e-07	3.832566e-01
1.167500086100620e-03	5.955659e+00	-1.407175e-07	3.833604e-01
1.167508086100619e-03	5.955595e+00	-1.361577e-07	3.835679e-01
1.167524086100618e-03	5.955465e+00	-1.384351e-07	3.839829e-01
1.167748086100597e-03	5.953633e+00	-1.376091e-07	3.897889e-01
1.167967222200024e-03	5.951819e+00	-1.136635e-07	3.954648e-01
1.167968222200023e-03	5.951811e+00	-1.256006e-07	3.954907e-01
1.167970222200023e-03	5.951794e+00	-1.437033e-07	3.955425e-01
1.167974222200023e-03	5.951761e+00	-1.347079e-07	3.956460e-01
1.167982222200022e-03	5.951694e+00	-1.391923e-07	3.958531e-01
1.167998222200021e-03	5.951560e+00	-1.369545e-07	3.962672e-01
1.168030222200018e-03	5.951291e+00	-1.380744e-07	3.970953e-01
1.168094222200012e-03	5.950753e+00	-1.610775e-07	3.987513e-01
1.168095222200012e-03	5.950745e+00	-1.496019e-07	3.987772e-01
1.168097222200012e-03	5.950727e+00	-1.318007e-07	3.988290e-01
1.168101222200011e-03	5.950694e+00	-1.406467e-07	3.989324e-01
1.168109222200010e-03	5.950626e+00	-1.362377e-07	3.991394e-01
1.168125222200009e-03	5.950490e+00	-1.384398e-07	3.995532e-01
1.168157222200006e-03	5.950220e+00	-1.486772e-07	4.003810e-01
1.168163222200005e-03	5.950169e+00	-1.347913e-07	4.005361e-01
1.168171222200005e-03	5.950101e+00	-1.391649e-07	4.007430e-01
1.168187222200003e-03	5.949966e+00	-1.420669e-07	4.011568e-01
1.168199222200002e-03	5.949863e+00	-1.377088e-07	4.014671e-01
1.168207222200001e-03	5.949795e+00	-1.175267e-07	4.016740e-01
1.168210222200001e-03	5.949770e+00	-1.434477e-07	4.017515e-01
1.168214222200001e-03	5.949736e+00	-1.547527e-07	4.018550e-01
1.168219222200000e-03	5.949693e+00	-1.265604e-07	4.019843e-01
1.168220222200000e-03	5.949685e+00	-1.376172e-07	4.020101e-01
1.168222222200000e-03	5.949668e+00	-1.376189e-07	4.020618e-01
1.168223222200000e-03	5.949660e+00	4.992458e-06	4.020877e-01
1.168223322200000e-03	5.949659e+00	1.608491e-06	4.020903e-01
1.168223522200000e-03	5.949657e+00	-1.369578e-07	4.020955e-01
1.168223822200000e-03	5.949655e+00	-1.366716e-07	4.021032e-01
1.168223987126544e-03	5.882211e+00	1.695590e-01	4.021075e-01
1.168224017761093e-03	5.755062e+00	2.680723e-01	4.021083e-01
1.168224079030191e-03	5.243159e+00	4.021097e-01	4.021097e-01
1.168224099661803e-03	5.060459e+00	4.021102e-01	4.021102e-01
1.168224140925027e-03	4.704005e+00	4.021110e-01	4.021110e-01
1.168224222200000e-03	4.014234e+00	4.021125e-01	4.021125e-01
1.168224279092481e-03	3.552733e+00	4.021134e-01	4.021134e-01
1.168224344112459e-03	3.046102e+00	4.021143e-01	4.021143e-01
1.168224474152416e-03	2.098767e+00	4.021154e-01	4.021154e-01
1.168224734232329e-03	4.657125e-01	4.021159e-01	4.021159e-01
1.168225254392155e-03	-1.964544e+00	4.021127e-01	4.021127e-01
1.168225767209330e-03	-3.143367e+00	4.021059e-01	4.021059e-01
1.168226792843679e-03	-3.620289e+00	4.020884e-01	4.020884e-01
1.168229278769480e-03	-3.700602e+00	4.020439e-01	4.020439e-01
1.168236388404814e-03	-3.740790e+00	4.019142e-01	4.019142e-01
1.168243498040149e-03	-3.772854e+00	4.017842e-01	4.017842e-01
1.168250607675483e-03	-3.796795e+00	4.016537e-01	4.016537e-01
1.168257717310817e-03	-3.812613e+00	4.015229e-01	4.015229e-01
1.168264826946152e-03	-3.820307e+00	4.013917e-01	4.013917e-01
1.168271936581486e-03	-3.819878e+00	4.012601e-01	4.012602e-01
1.168279046216820e-03	-3.811325e+00	4.011282e-01	4.011282e-01
1.169898468185851e-03	-3.810562e+00	3.711277e-01	3.711278e-01
1.171517890154882e-03	-3.806431e+00	3.413588e-01	3.413588e-01
1.173137312123913e-03	-3.798931e+00	3.118212e-01	3.118212e-01
1.174756734092943e-03	-3.788064e+00	2.825151e-01	2.825151e-01
1.176376156061974e-03	-3.773829e+00	2.534404e-01	2.534404e-01
1.177995578031005e-03	-3.756226e+00	2.245972e-01	2.245972e-01
1.179615000000036e-03	-3.735254e+00	1.959854e-01	1.959854e-01
1.180000000000000e-03	-3.730639e+00	1.892334e-01	1.892334e-01
1.180000838567701e-03	-3.730628e+00	1.892188e-01	1.892187e-01
1.180000877475082e-03	-8.915911e-01	-5.834446e+01	1.892182e-01
1.180000905269302e-03	1.667440e+00	-1.521025e+02	1.892182e-01
1.180000930763771e-03	4.010868e+00	-1.983007e+02	1.892185e-01
1.180000937778740e-03	4.033243e+00	-1.674318e+02	1.892187e-01
1.180000941764828e-03	4.967697e+00	-1.000645e+02	1.892187e-01
1.180000943567069e-03	5.487448e+00	-5.820918e+01	1.892188e-01
1.180000945735034e-03	5.814790e+00	-2.258142e+01	1.892188e-01
1.180000947231553e-03	5.910129e+00	-1.078822e+01	1.892189e-01
1.180000949486365e-03	5.973405e+00	-3.940072e+00	1.892189e-01
1.180000951726586e-03	5.993147e+00	-1.361481e+00	1.892190e-01
1.180000955701976e-03	6.001716e+00	-2.520369e-01	1.892191e-01
1.180000960350801e-03	6.002008e+00	-8.696541e-03	1.892192e-01
1.180000969648450e-03	6.001990e+00	2.003118e-04	1.892195e-01
1.180000983569946e-03	6.001997e+00	-3.788929e-05	1.892198e-01
1.180001000000000e-03	6.001992e+00	-1.551618e-04	1.892203e-01
1.180001001643005e-03	6.001993e+00	-9.725468e-05	1.892203e-01
1.180001004929016e-03	6.001994e+00	-3.429281e-05	1.892204e-01
1.180001011501038e-03	6.001994e+00	-2.801377e-06	1.892206e-01
1.180001024645081e-03	6.001994e+00	1.916883e-07	1.892210e-01
1.180001050933168e-03	6.001994e+00	-2.280425e-07	1.892217e-01
1.180001103509341e-03	6.001994e+00	-1.032820e-07	1.892231e-01
1.180001208661688e-03	6.001994e+00	-1.521107e-07	1.892259e-01
1.180001418966381e-03	6.001993e+00	-1.304491e-07	1.892315e-01
1.180001839575767e-03	6.001992e+00	-1.406573e-07	1.892427e-01
1.180002680794539e-03	6.001988e+00	-1.357014e-07	1.892652e-01
1.180004363232084e-03	6.001982e+00	-1.381433e-07	1.893102e-01
1.181072898424178e-03	5.997713e+00	-1.377681e-07	2.177934e-01
1.182141433616272e-03	5.992781e+00	-1.374959e-07	2.461650e-01
1.183209968808366e-03	5.987184e+00	-1.373269e-07	2.744250e-01
1.184278504000459e-03	5.980924e+00	-1.372611e-07	3.025734e-01
1.185347039192553e-03	5.974000e+00	-1.372983e-07	3.306102e-01
1.186415574384647e-03	5.966413e+00	-1.374387e-07	3.585354e-01
1.187484109576741e-03	5.958162e+00	-1.376822e-07	3.863490e-01
1.187827902895333e-03	5.955329e+00	-1.390380e-07	3.952622e-01
1.187829902895333e-03	5.955312e+00	-1.370233e-07	3.953141e-01
1.188082902895310e-03	5.953175e+00	-1.390282e-07	4.018635e-01
1.188084902895309e-03	5.953159e+00	-1.370472e-07	4.019153e-01
1.188099754025895e-03	5.953032e+00	-1.372393e-07	4.022995e-01
1.188114605156481e-03	5.952905e+00	-1.374609e-07	4.026837e-01
1.188129456287067e-03	5.952778e+00	-1.377119e-07	4.030678e-01
1.188144307417652e-03	5.952651e+00	-1.379924e-07	4.034520e-01
1.188159158548238e-03	5.952523e+00	-1.383023e-07	4.038361e-01
1.188174009678824e-03	5.952396e+00	-1.386417e-07	4.042202e-01
1.188188860809410e-03	5.952269e+00	-1.390106e-07	4.046043e-01
1.188190860809410e-03	5.952252e+00	-1.370639e-07	4.046560e-01
1.188215499418814e-03	5.952040e+00	-1.389875e-07	4.052931e-01
1.188219776637627e-03	5.952003e+00	-1.354526e-07	4.054037e-01
1.188220885512881e-03	5.951994e+00	-1.199100e-07	4.054324e-01
1.188221242322715e-03	5.951991e+00	-1.424787e-07	4.054416e-01
1.188221718069161e-03	5.951987e+00	-1.370410e-07	4.054539e-01
1.188222270707108e-03	5.951982e+00	-1.393543e-07	4.054682e-01
1.188223222200000e-03	5.951974e+00	-6.384096e-07	4.054928e-01
1.188223317349289e-03	5.951973e+00	-3.083182e-07	4.054952e-01
1.188223507647867e-03	5.951971e+00	-1.378148e-07	4.055002e-01
1.188223841602843e-03	5.951969e+00	-1.378357e-07	4.055088e-01
1.188223979087107e-03	5.865282e+00	1.520698e-01	4.055124e-01
1.188224024912447e-03	5.664682e+00	2.703426e-01	4.055135e-01
1.188224116563128e-03	4.911885e+00	4.055155e-01	4.055155e-01
1.188224222200000e-03	3.997290e+00	4.055176e-01	4.055176e-01
1.188224296145810e-03	3.396789e+00	4.055187e-01	4.055187e-01
1.188224380655308e-03	2.746153e+00	4.055197e-01	4.055197e-01
1.188224549674304e-03	1.558445e+00	4.055208e-01	4.055208e-01
1.188224887712295e-03	-3.672371e-01	4.055203e-01	4.055203e-01
1.188225563788278e-03	-2.500954e+00	4.055130e-01	4.055130e-01
1.188226915940243e-03	-3.592395e+00	4.054911e-01	4.054911e-01
1.188228174007809e-03	-3.681194e+00	4.054688e-01	4.054689e-01
1.188232615490857e-03	-3.721854e+00	4.053882e-01	4.053882e-01
1.188237056973905e-03	-3.754392e+00	4.053074e-01	4.053074e-01
1.188241498456954e-03	-3.778808e+00	4.052262e-01	4.052262e-01
1.188245939940002e-03	-3.795101e+00	4.051448e-01	4.051448e-01
1.188250381423050e-03	-3.803272e+00	4.050632e-01	4.050632e-01
1.188254822906098e-03	-3.803321e+00	4.049813e-01	4.049813e-01
1.188259264389147e-03	-3.795248e+00	4.048991e-01	4.048991e-01
1.188553819961132e-03	-3.815757e+00	3.994308e-01	3.994309e-01
1.188848375533118e-03	-3.830362e+00	3.939699e-01	3.939699e-01
1.189142931105103e-03	-3.839064e+00	3.885161e-01	3.885162e-01
1.189437486677089e-03	-3.841862e+00	3.830696e-01	3.830697e-01
1.189732042249074e-03	-3.838758e+00	3.776303e-01	3.776304e-01
1.190026597821060e-03	-3.829750e+00	3.721983e-01	3.721983e-01
1.190321153393045e-03	-3.814838e+00	3.667735e-01	3.667735e-01
1.191785997143046e-03	-3.805538e+00	3.398893e-01	3.398893e-01
1.193250840893046e-03	-3.795122e+00	3.131721e-01	3.131721e-01
1.194715684643046e-03	-3.783453e+00	2.866436e-01	2.866436e-01
1.196180528393046e-03	-3.770481e+00	2.603115e-01	2.603115e-01
1.196726167194039e-03	-3.765437e+00	2.505368e-01	2.505368e-01
1.197271805995033e-03	-3.760164e+00	2.407949e-01	2.407949e-01
1.197817444796026e-03	-3.754662e+00	2.310858e-01	2.310858e-01
1.198363083597020e-03	-3.748930e+00	2.214096e-01	2.214096e-01
1.198908722398013e-03	-3.742969e+00	2.117662e-01	2.117662e-01
1.199454361199007e-03	-3.736779e+00	2.021556e-01	2.021557e-01
1.200000000000000e-03	-3.730359e+00	1.925779e-01	1.925779e-01
1.200000838567684e-03	-3.730350e+00	1.925633e-01	1.925632e-01
1.200000877475062e-03	-8.910103e-01	-5.834990e+01	1.925627e-01
1.200000905269279e-03	1.659459e+00	-1.519548e+02	1.925627e-01
1.200000930948493e-03	4.011516e+00	-1.984857e+02	1.925630e-01
1.200000938051351e-03	4.029370e+00	-1.751996e+02	1.925632e-01
1.200000942213572e-03	4.739624e+00	-1.160457e+02	1.925633e-01
1.200000944115314e-03	5.363583e+00	-7.159160e+01	1.925633e-01
1.200000946407853e-03	5.779120e+00	-2.738935e+01	1.925634e-01
1.200000947988417e-03	5.897398e+00	-1.248290e+01	1.925634e-01
1.200000950111127e-03	5.967337e+00	-4.744665e+00	1.925634e-01
1.200000952237971e-03	5.991294e+00	-1.751249e+00	1.925635e-01
1.200000955900131e-03	6.002401e+00	-3.686122e-01	1.925636e-01
1.200000960259775e-03	6.003285e+00	-2.813094e-02	1.925637e-01
1.200000968746067e-03	6.003267e+00	2.329888e-04	1.925640e-01
1.200000982614633e-03	6.003273e+00	-3.714534e-05	1.925643e-01
1.200001000000000e-03	6.003269e+00	-1.434328e-04	1.925648e-01
1.200001001738537e-03	6.003270e+00	-8.849973e-05	1.925648e-01
1.200001005215610e-03	6.003271e+00	-2.987385e-05	1.925649e-01
1.200001012169757e-03	6.003271e+00	-1.925957e-06	1.925651e-01
1.200001026078051e-03	6.003271e+00	1.093710e-07	1.925655e-01
1.200001053894639e-03	6.003271e+00	-2.078191e-07	1.925662e-01
1.200001109527814e-03	6.003271e+00	-1.104455e-07	1.925677e-01
1.200001220794164e-03	6.003271e+00	-1.490966e-07	1.925707e-01
1.200001443326865e-03	6.003270e+00	-1.318347e-07	1.925766e-01
1.200001888392266e-03	6.003268e+00	-1.399963e-07	1.925885e-01
1.200002778523068e-03	6.003264e+00	-1.360275e-07	1.926123e-01
1.200004558784673e-03	6.003258e+00	-1.379846e-07	1.926599e-01
1.201090231035055e-03	5.998824e+00	-1.376941e-07	2.215949e-01
1.202175903285438e-03	5.993703e+00	-1.374864e-07	2.504139e-01
1.203261575535820e-03	5.987897e+00	-1.373616e-07	2.791169e-01
1.204347247786202e-03	5.981405e+00	-1.373196e-07	3.077038e-01
1.205432920036584e-03	5.974227e+00	-1.373605e-07	3.361746e-01
1.206518592286966e-03	5.966363e+00	-1.374843e-07	3.645294e-01
1.207604264537349e-03	5.957813e+00	-1.376909e-07	3.927682e-01
1.207907835770278e-03	5.955267e+00	-1.388414e-07	4.006329e-01
1.207909835770278e-03	5.955251e+00	-1.371314e-07	4.006847e-01
1.207947663418448e-03	5.954928e+00	-1.371980e-07	4.016638e-01
1.207985491066619e-03	5.954605e+00	-1.373234e-07	4.026427e-01
1.208023318714790e-03	5.954281e+00	-1.375076e-07	4.036215e-01
1.208061146362960e-03	5.953957e+00	-1.377506e-07	4.046001e-01
1.208098974011131e-03	5.953631e+00	-1.380523e-07	4.055785e-01
1.208136801659302e-03	5.953305e+00	-1.384129e-07	4.065568e-01
1.208174629307472e-03	5.952979e+00	-1.388322e-07	4.075350e-01
1.208176629307472e-03	5.952961e+00	-1.371560e-07	4.075867e-01
1.208205629307469e-03	5.952709e+00	-1.366114e-07	4.083364e-01
1.208211629307469e-03	5.952658e+00	-1.377748e-07	4.084915e-01
1.208216036414936e-03	5.952619e+00	-1.363841e-07	4.086055e-01
1.208219965340260e-03	5.952585e+00	-1.389114e-07	4.087070e-01
1.208220965340260e-03	5.952577e+00	-1.317120e-07	4.087329e-01
1.208221735919481e-03	5.952570e+00	-1.372828e-07	4.087528e-01
1.208222194761038e-03	5.952566e+00	-1.508472e-07	4.087646e-01
1.208222524028583e-03	5.952563e+00	-1.363544e-07	4.087732e-01
1.208222783176606e-03	5.952561e+00	-1.404865e-07	4.087799e-01
1.208223222200000e-03	5.952558e+00	-5.323357e-07	4.087912e-01
1.208223266102339e-03	5.952557e+00	-2.755773e-07	4.087923e-01
1.208223353907018e-03	5.952555e+00	-1.381408e-07	4.087946e-01
1.208223529516376e-03	5.952554e+00	-1.374865e-07	4.087991e-01
1.208223880735091e-03	5.771923e+00	1.609190e-01	4.088082e-01
1.208223975647105e-03	5.423392e+00	3.323429e-01	4.088106e-01
1.208224032375972e-03	4.990603e+00	4.088118e-01	4.088118e-01
1.208224108742265e-03	4.328488e+00	4.088133e-01	4.088133e-01
1.208224222200000e-03	3.375340e+00	4.088152e-01	4.088152e-01
1.208224301620414e-03	2.752656e+00	4.088162e-01	4.088162e-01
1.208224392386602e-03	2.082633e+00	4.088170e-01	4.088170e-01
1.208224573918978e-03	8.750458e-01	4.088176e-01	4.088176e-01
1.208224936983730e-03	-9.668627e-01	4.088160e-01	4.088160e-01
1.208225663113234e-03	-2.942747e+00	4.088073e-01	4.088073e-01
1.208226537548026e-03	-3.618470e+00	4.087930e-01	4.087930e-01
1.208229286334863e-03	-3.710615e+00	4.087437e-01	4.087437e-01
1.208244430899380e-03	-3.755431e+00	4.084660e-01	4.084660e-01
1.208259575463896e-03	-3.790717e+00	4.081875e-01	4.081875e-01
1.208274720028413e-03	-3.816472e+00	4.079082e-01	4.079082e-01
1.208289864592929e-03	-3.832697e+00	4.076282e-01	4.076282e-01
1.208305009157445e-03	-3.839392e+00	4.073474e-01	4.073474e-01
1.208320153721962e-03	-3.836556e+00	4.070658e-01	4.070658e-01
1.208335298286478e-03	-3.824190e+00	4.067835e-01	4.067835e-01
1.209994095211128e-03	-3.816363e+00	3.760439e-01	3.760439e-01
1.211652892135778e-03	-3.806767e+00	3.455450e-01	3.455450e-01
1.213311689060427e-03	-3.795402e+00	3.152870e-01	3.152870e-01
1.214970485985077e-03	-3.782268e+00	2.852697e-01	2.852697e-01
1.216629282909727e-03	-3.767365e+00	2.554932e-01	2.554932e-01
1.218288079834376e-03	-3.750693e+00	2.259575e-01	2.259575e-01
1.219946876759026e-03	-3.732253e+00	1.966626e-01	1.966626e-01
1.220000000000000e-03	-3.731626e+00	1.957306e-01	1.957306e-01
1.220000838567668e-03	-3.731616e+00	1.957159e-01	1.957159e-01
1.220000877475044e-03	-8.919983e-01	-5.835484e+01	1.957154e-01
1.220000905269259e-03	1.650507e+00	-1.518164e+02	1.957154e-01
1.220000931121467e-03	4.010609e+00	-1.986188e+02	1.957157e-01
1.220000938307703e-03	4.027126e+00	-1.775672e+02	1.957158e-01
1.220000942579587e-03	4.671925e+00	-1.205874e+02	1.957159e-01
1.220000944535824e-03	5.330979e+00	-7.486044e+01	1.957160e-01
1.220000946791639e-03	5.760355e+00	-2.949553e+01	1.957160e-01
1.220000948433181e-03	5.891649e+00	-1.317865e+01	1.957161e-01
1.220000950486116e-03	5.963470e+00	-5.128294e+00	1.957161e-01
1.220000952616635e-03	5.989797e+00	-1.905721e+00	1.957162e-01
1.220000956107756e-03	6.001664e+00	-4.259315e-01	1.957163e-01
1.220000960421452e-03	6.002944e+00	-4.053356e-02	1.957164e-01
1.220000968397569e-03	6.002927e+00	2.354903e-04	1.957166e-01
1.220000981685206e-03	6.002933e+00	-3.813762e-05	1.957170e-01
1.220001000000000e-03	6.002929e+00	-1.240192e-04	1.957175e-01
1.220001001831479e-03	6.002930e+00	-7.541577e-05	1.957175e-01
1.220001005494438e-03	6.002931e+00	-2.443201e-05	1.957176e-01
1.220001012820356e-03	6.002931e+00	-1.203401e-06	1.957178e-01
1.220001027472191e-03	6.002931e+00	2.354774e-08	1.957182e-01
1.220001056775862e-03	6.002931e+00	-1.847390e-07	1.957190e-01
1.220001115383203e-03	6.002931e+00	-1.190016e-07	1.957205e-01
1.220001232597885e-03	6.002930e+00	-1.454163e-07	1.957237e-01
1.220001467027250e-03	6.002929e+00	-1.335502e-07	1.957299e-01
1.220001935885980e-03	6.002927e+00	-1.391767e-07	1.957424e-01
1.220002873603439e-03	6.002924e+00	-1.364369e-07	1.957675e-01
1.220139780352488e-03	6.002414e+00	-1.370232e-07	1.994228e-01
1.220276687101536e-03	6.001888e+00	-1.374592e-07	2.030759e-01
1.220413593850585e-03	6.001348e+00	-1.377447e-07	2.067267e-01
1.220550500599634e-03	6.000794e+00	-1.378799e-07	2.103752e-01
1.220687407348682e-03	6.000224e+00	-1.378646e-07	2.140214e-01
1.220824314097731e-03	5.999639e+00	-1.376989e-07	2.176653e-01
1.220961220846780e-03	5.999040e+00	-1.373828e-07	2.213070e-01
1.223386287275039e-03	5.986545e+00	-1.374884e-07	2.855097e-01
1.224851131025039e-03	5.977382e+00	-1.375561e-07	3.240208e-01
1.227339414850078e-03	5.959120e+00	-1.368434e-07	3.889652e-01
1.227850414850030e-03	5.954837e+00	-1.385199e-07	4.022044e-01
1.228105414850007e-03	5.952641e+00	-1.385190e-07	4.087998e-01
1.228168414850001e-03	5.952092e+00	-1.385089e-07	4.104281e-01
1.228199414849998e-03	5.951822e+00	-1.369403e-07	4.112292e-01
1.228201843421426e-03	5.951800e+00	-1.369167e-07	4.112919e-01
1.228204271992855e-03	5.951779e+00	-1.369486e-07	4.113547e-01
1.228206700564283e-03	5.951757e+00	-1.370359e-07	4.114174e-01
1.228209129135711e-03	5.951736e+00	-1.371786e-07	4.114802e-01
1.228211557707140e-03	5.951715e+00	-1.373767e-07	4.115429e-01
1.228213986278568e-03	5.951693e+00	-1.376302e-07	4.116057e-01
1.228216414849996e-03	5.951672e+00	-1.379392e-07	4.116684e-01
1.228222222200000e-03	5.951622e+00	-1.377263e-07	4.118185e-01
1.228223222200000e-03	5.951612e+00	-4.833717e-07	4.118443e-01
1.228223322200000e-03	5.951612e+00	-2.553727e-07	4.118469e-01
1.228223522200000e-03	5.951610e+00	-1.377710e-07	4.118521e-01
1.228223822200000e-03	5.951607e+00	-1.378357e-07	4.118598e-01
1.228223989929568e-03	5.884950e+00	1.755284e-01	4.118641e-01
1.228224018982667e-03	5.762045e+00	2.745768e-01	4.118648e-01
1.228224077088866e-03	5.264734e+00	4.118662e-01	4.118662e-01
1.228224105987603e-03	5.003523e+00	4.118669e-01	4.118669e-01
1.228224163785076e-03	4.494169e+00	4.118680e-01	4.118680e-01
1.228224222200000e-03	3.988792e+00	4.118691e-01	4.118691e-01
1.228224328181361e-03	3.121981e+00	4.118706e-01	4.118706e-01
1.228224434162722e-03	2.319083e+00	4.118716e-01	4.118716e-01
1.228224540144084e-03	1.580099e+00	4.118723e-01	4.118723e-01
1.228224646125445e-03	9.050296e-01	4.118726e-01	4.118726e-01
1.228224752106806e-03	2.938738e-01	4.118725e-01	4.118725e-01
1.228224858088167e-03	-2.533682e-01	4.118720e-01	4.118720e-01
1.228224964069528e-03	-7.366962e-01	4.118712e-01	4.118712e-01
1.228225711780549e-03	-2.858762e+00	4.118626e-01	4.118626e-01
1.228226689195202e-03	-3.624339e+00	4.118466e-01	4.118466e-01
1.228229766013131e-03	-3.717422e+00	4.117913e-01	4.117913e-01
1.228249278983715e-03	-3.762522e+00	4.114323e-01	4.114323e-01
1.228268791954299e-03	-3.797764e+00	4.110725e-01	4.110725e-01
1.228288304924882e-03	-3.823147e+00	4.107118e-01	4.107118e-01
1.228307817895466e-03	-3.838672e+00	4.103503e-01	4.103503e-01
1.228327330866050e-03	-3.844339e+00	4.099879e-01	4.099879e-01
1.228346843836633e-03	-3.840147e+00	4.096247e-01	4.096247e-01
1.228366356807217e-03	-3.826097e+00	4.092606e-01	4.092606e-01
1.230010591549049e-03	-3.818198e+00	3.787601e-01	3.787601e-01
1.231654826290880e-03	-3.808624e+00	3.484978e-01	3.484978e-01
1.233299061032712e-03	-3.797374e+00	3.184736e-01	3.184736e-01
1.234943295774544e-03	-3.784450e+00	2.886875e-01	2.886875e-01
1.236587530516375e-03	-3.769851e+00	2.591395e-01	2.591396e-01
1.238231765258207e-03	-3.753577e+00	2.298297e-01	2.298297e-01
1.239876000000039e-03	-3.735628e+00	2.007580e-01	2.007580e-01
1.240000000000000e-03	-3.734181e+00	1.985797e-01	1.985797e-01
1.240000838567654e-03	-3.734172e+00	1.985650e-01	1.985650e-01
