time	I(L1)
5.799730280654165e-04	3.546193e-01
5.799832903365565e-04	3.544162e-01
5.799842903365564e-04	3.543964e-01
5.799862903365562e-04	3.543568e-01
5.799902903365559e-04	3.542776e-01
5.799955256727263e-04	3.541739e-01
5.799965256727262e-04	3.541541e-01
5.799985256727260e-04	3.541146e-01
5.799995256727259e-04	3.540948e-01
5.800000000000002e-04	3.540854e-01
5.800000513454515e-04	3.540843e-01
5.800001540363542e-04	3.540823e-01
5.800002395670411e-04	3.540806e-01
5.800003333784203e-04	3.540788e-01
5.800004566529145e-04	3.540763e-01
5.800005822424659e-04	3.540739e-01
5.800007495151244e-04	3.540705e-01
5.800008037035144e-04	3.540695e-01
5.800008916232201e-04	3.540677e-01
5.800010000000001e-04	3.540656e-01
5.800010030930363e-04	3.540655e-01
5.800010092791084e-04	3.540654e-01
5.800010216512527e-04	3.540652e-01
5.800010329511264e-04	3.540649e-01
5.800010555508737e-04	3.540645e-01
5.800011007503684e-04	3.540636e-01
5.800011911493575e-04	3.540618e-01
5.800013132233933e-04	3.540594e-01
5.800014778868884e-04	3.540561e-01
5.800016768867074e-04	3.540522e-01
5.800017510440632e-04	3.540507e-01
5.800018516852884e-04	3.540487e-01
5.800020000000000e-04	3.540458e-01
5.800020444944135e-04	3.540449e-01
5.800021038202982e-04	3.540437e-01
5.800022224720675e-04	3.540414e-01
5.800024597756061e-04	3.540367e-01
5.800027731546596e-04	3.540305e-01
5.800030723843858e-04	3.540246e-01
5.800033911048920e-04	3.540182e-01
5.800037634882363e-04	3.540109e-01
5.800044535642360e-04	3.539972e-01
5.800049937691410e-04	3.539865e-01
5.800056757478646e-04	3.539730e-01
5.800061358015920e-04	3.539639e-01
5.800067077518474e-04	3.539526e-01
5.800075676302152e-04	3.539356e-01
5.800089545783143e-04	3.539081e-01
5.800106265954802e-04	3.538750e-01
5.800131193628498e-04	3.538256e-01
5.800146887043877e-04	3.537945e-01
5.800161390797835e-04	3.537658e-01
5.800177738617100e-04	3.537335e-01
5.800187617669595e-04	3.537139e-01
5.800194736474011e-04	3.536998e-01
5.800203406922987e-04	3.536826e-01
5.800211498335199e-04	3.536666e-01
5.800219315286281e-04	3.536511e-01
5.800226379846008e-04	3.536371e-01
5.800235814894663e-04	3.536184e-01
5.800244396586079e-04	3.536014e-01
5.800253999224341e-04	3.535824e-01
5.800264519011137e-04	3.535616e-01
5.800285558584730e-04	3.535199e-01
5.800325664575186e-04	3.534405e-01
5.800373557595568e-04	3.533456e-01
5.800409566324199e-04	3.532744e-01
5.800437007406318e-04	3.532204e-01
5.800469353384241e-04	3.531572e-01
5.800507325829906e-04	3.530837e-01
5.800521016179918e-04	3.530576e-01
5.800528649430593e-04	3.530432e-01
5.800532360160936e-04	3.530364e-01
5.800533682743264e-04	3.530340e-01
5.800534043100316e-04	3.530334e-01
5.800534215378211e-04	3.530332e-01
5.800534388081059e-04	3.530329e-01
5.800534599307230e-04	3.530325e-01
5.800535021759573e-04	3.530319e-01
5.800535489352535e-04	3.530312e-01
5.800536259179354e-04	3.530301e-01
5.800537028436494e-04	3.530290e-01
5.800538181674736e-04	3.530274e-01
5.800539427102771e-04	3.530257e-01
5.800541271578091e-04	3.530233e-01
5.800543368674992e-04	3.530205e-01
5.800546501671166e-04	3.530166e-01
5.800550345640528e-04	3.530118e-01
5.800556596490979e-04	3.530042e-01
5.800565788203801e-04	3.529935e-01
5.800584171629444e-04	3.529741e-01
5.800620938480731e-04	3.529423e-01
5.800694472183305e-04	3.529021e-01
5.800813099926954e-04	3.528877e-01
5.800969553545741e-04	3.529391e-01
5.801128193637536e-04	3.530567e-01
5.801296132567327e-04	3.532461e-01
5.801503784903211e-04	3.535619e-01
5.801739365740964e-04	3.540021e-01
5.801827284622506e-04	3.541908e-01
5.801872856093152e-04	3.542965e-01
5.801922996017222e-04	3.544155e-01
5.801944390421294e-04	3.544667e-01
5.801978868304041e-04	3.545495e-01
5.802006905208022e-04	3.546170e-01
5.802037308274798e-04	3.546903e-01
5.802074639212055e-04	3.547806e-01
5.802113880996606e-04	3.548756e-01
5.802168567608711e-04	3.550082e-01
5.802225522736828e-04	3.551465e-01
5.802303952989918e-04	3.553371e-01
5.802389468917588e-04	3.555452e-01
5.802503805933534e-04	3.558236e-01
5.802630177358417e-04	3.561317e-01
5.802799403801643e-04	3.565444e-01
5.802986708532026e-04	3.570015e-01
5.803243324811149e-04	3.576280e-01
5.803525435104704e-04	3.583170e-01
5.803943590078980e-04	3.593384e-01
5.804374605682964e-04	3.603914e-01
5.805029305273534e-04	3.619908e-01
5.805720196834894e-04	3.636785e-01
5.806726969503362e-04	3.661371e-01
5.807858824696875e-04	3.689002e-01
5.809587005566564e-04	3.731167e-01
5.811680334499790e-04	3.782199e-01
5.815334664338110e-04	3.871173e-01
5.820721909875573e-04	4.002050e-01
5.831496400950498e-04	4.262749e-01
5.851027650950498e-04	4.732571e-01
5.870558900950498e-04	5.199451e-01
5.878488750000001e-04	5.387938e-01
5.882160301900996e-04	5.474823e-01
5.889503405702986e-04	5.648208e-01
5.889513405702986e-04	5.648444e-01
5.889533405702987e-04	5.648915e-01
5.889573405702987e-04	5.649857e-01
5.889617959344559e-04	5.650907e-01
5.889707066627702e-04	5.653006e-01
5.889856859780662e-04	5.656535e-01
5.890095280464229e-04	5.662151e-01
5.890540968102634e-04	5.672647e-01
5.891263742534733e-04	5.689663e-01
5.892547102816186e-04	5.719859e-01
5.894761582921678e-04	5.771937e-01
5.894771582921678e-04	5.772173e-01
5.894791582921679e-04	5.772642e-01
5.894831582921679e-04	5.773582e-01
5.894894139894627e-04	5.775053e-01
5.895019253840522e-04	5.777993e-01
5.895269481732314e-04	5.783872e-01
5.895729523737429e-04	5.794679e-01
5.896649607747659e-04	5.816288e-01
5.896659607747659e-04	5.816523e-01
5.896679607747659e-04	5.816993e-01
5.896719607747660e-04	5.817931e-01
5.896799607747661e-04	5.819810e-01
5.896959607747664e-04	5.823566e-01
5.897279607747669e-04	5.831078e-01
5.897379999999990e-04	5.833434e-01
5.897580784504634e-04	5.838147e-01
5.897618430990714e-04	5.839030e-01
5.897693723962875e-04	5.840797e-01
5.897844309907197e-04	5.844331e-01
5.897854309907197e-04	5.844566e-01
5.897874309907197e-04	5.845035e-01
5.897914309907198e-04	5.845973e-01
5.897939999999999e-04	5.846576e-01
5.897968619814397e-04	5.847248e-01
5.897978619814398e-04	5.847483e-01
5.897998619814398e-04	5.847952e-01
5.898008619814398e-04	5.848187e-01
5.898010000000000e-04	5.848219e-01
5.898012760371205e-04	5.848284e-01
5.898014479257591e-04	5.848324e-01
5.898016562227228e-04	5.848373e-01
5.898020000000001e-04	5.848454e-01
5.898020343777278e-04	5.848461e-01
5.898021031331833e-04	5.848477e-01
5.898022406440941e-04	5.848510e-01
5.898025156659159e-04	5.848575e-01
5.898030000000001e-04	5.848688e-01
5.898030484334085e-04	5.848699e-01
5.898031453002254e-04	5.848722e-01
5.898033390338590e-04	5.848768e-01
5.898037265011263e-04	5.848858e-01
5.898042358203642e-04	5.848978e-01
5.898050291825017e-04	5.849164e-01
5.898055642635345e-04	5.849290e-01
5.898058466770630e-04	5.849356e-01
5.898060344911032e-04	5.849400e-01
5.898062444584284e-04	5.849450e-01
5.898063783625413e-04	5.849481e-01
5.898065428950204e-04	5.849519e-01
5.898067066147867e-04	5.849558e-01
5.898068893025550e-04	5.849600e-01
5.898071436395847e-04	5.849661e-01
5.898074239913735e-04	5.849726e-01
5.898078092647690e-04	5.849817e-01
5.898082693699972e-04	5.849925e-01
5.898090057203533e-04	5.850098e-01
5.898100622731804e-04	5.850345e-01
5.898112350641988e-04	5.850620e-01
5.898121602501329e-04	5.850837e-01
5.898133016378320e-04	5.851105e-01
5.898142347206298e-04	5.851324e-01
5.898152111328370e-04	5.851554e-01
5.898167650937487e-04	5.851918e-01
5.898196994553713e-04	5.852607e-01
5.898236589776153e-04	5.853536e-01
5.898278155372894e-04	5.854511e-01
5.898332184931107e-04	5.855778e-01
5.898387363292802e-04	5.857072e-01
5.898460344131129e-04	5.858783e-01
5.898535401285636e-04	5.860541e-01
5.898623113059605e-04	5.862594e-01
5.898716149660153e-04	5.864768e-01
5.898817650551218e-04	5.867136e-01
5.898919494691172e-04	5.869506e-01
5.899034966239720e-04	5.872179e-01
5.899150676901698e-04	5.874838e-01
5.899232710378860e-04	5.876698e-01
5.899299143824535e-04	5.878168e-01
5.899375743751828e-04	5.879812e-01
5.899406711620866e-04	5.880454e-01
5.899430659902966e-04	5.880936e-01
5.899449897561943e-04	5.881315e-01
5.899471332328033e-04	5.881729e-01
5.899514201860212e-04	5.882533e-01
5.899560455247606e-04	5.883371e-01
5.899606640461478e-04	5.884168e-01
5.899683436023604e-04	5.885420e-01
5.899754330932867e-04	5.886491e-01
5.899856965176949e-04	5.887895e-01
5.899964702531570e-04	5.889179e-01
5.900121760377784e-04	5.890716e-01
5.900279813116193e-04	5.891787e-01
5.900528242303975e-04	5.892525e-01
5.900694133943662e-04	5.892169e-01
5.900857303817152e-04	5.890917e-01
5.900925807383506e-04	5.890074e-01
5.900969361464849e-04	5.889392e-01
5.900992933381581e-04	5.888981e-01
5.901006871719025e-04	5.888723e-01
5.901014223513462e-04	5.888582e-01
5.901021537651185e-04	5.888441e-01
5.901029202670230e-04	5.888291e-01
5.901041348577529e-04	5.888051e-01
5.901058705145819e-04	5.887704e-01
5.901077186423187e-04	5.887333e-01
5.901098315026423e-04	5.886904e-01
5.901124589083368e-04	5.886369e-01
5.901156727280745e-04	5.885711e-01
5.901207617742414e-04	5.884666e-01
5.901265188753531e-04	5.883480e-01
5.901327110777831e-04	5.882201e-01
5.901450954826429e-04	5.879636e-01
5.901562787710736e-04	5.877316e-01
5.901699523301772e-04	5.874475e-01
5.901823448162454e-04	5.871897e-01
5.901984679226971e-04	5.868540e-01
5.902136167732662e-04	5.865386e-01
5.902322305010809e-04	5.861507e-01
5.902495343856668e-04	5.857900e-01
5.902698396754087e-04	5.853668e-01
5.902863406791610e-04	5.850227e-01
5.903027631382852e-04	5.846804e-01
5.903245435203052e-04	5.842264e-01
5.903520186935552e-04	5.836536e-01
5.903933158964546e-04	5.827929e-01
5.904518129238104e-04	5.815738e-01
5.905390928016573e-04	5.797555e-01
5.906455508682562e-04	5.775385e-01
5.908097189952656e-04	5.741218e-01
5.910108305784583e-04	5.699396e-01
5.913402012157476e-04	5.630983e-01
5.917960988281208e-04	5.536460e-01
5.925320406666846e-04	5.384315e-01
5.937009776523401e-04	5.143799e-01
5.956541026523401e-04	4.744585e-01
5.976072276523401e-04	4.347948e-01
5.980478750000001e-04	4.259028e-01
5.989291696953200e-04	4.081911e-01
5.989301696953200e-04	4.081710e-01
5.989321696953200e-04	4.081309e-01
5.989361696953201e-04	4.080508e-01
5.989416910408924e-04	4.079401e-01
5.989527337320372e-04	4.077188e-01
5.989748191143268e-04	4.072763e-01
5.990189898789058e-04	4.063915e-01
5.991073314080641e-04	4.046226e-01
5.992840144663805e-04	4.010878e-01
5.996373805830133e-04	3.940238e-01
5.996383805830133e-04	3.940039e-01
5.996403805830134e-04	3.939639e-01
5.996443805830134e-04	3.938841e-01
5.996491412593217e-04	3.937890e-01
5.996586626119382e-04	3.935989e-01
5.996777053171711e-04	3.932188e-01
5.997157907276369e-04	3.924586e-01
5.997919615485685e-04	3.909387e-01
5.998486583581368e-04	3.898076e-01
5.998876063808635e-04	3.890308e-01
5.999231039545467e-04	3.883230e-01
5.999300048526336e-04	3.881854e-01
5.999438066488075e-04	3.879103e-01
5.999714102411551e-04	3.873601e-01
5.999724102411551e-04	3.873401e-01
5.999744102411551e-04	3.873003e-01
5.999784102411552e-04	3.872205e-01
5.999830577618010e-04	3.871279e-01
5.999923528030924e-04	3.869427e-01
5.999933528030925e-04	3.869227e-01
5.999953528030925e-04	3.868829e-01
5.999970000000000e-04	3.868500e-01
5.999977178863147e-04	3.868357e-01
5.999991536589442e-04	3.868071e-01
6.000000000000001e-04	3.867902e-01
6.000010000000001e-04	3.867703e-01
6.000010022004463e-04	3.867703e-01
6.000010066013387e-04	3.867702e-01
6.000010154031236e-04	3.867700e-01
6.000010286896710e-04	3.867697e-01
6.000010552627659e-04	3.867692e-01
6.000011084089555e-04	3.867682e-01
6.000012147013347e-04	3.867660e-01
6.000013398736458e-04	3.867635e-01
6.000015168679599e-04	3.867600e-01
6.000017201359620e-04	3.867560e-01
6.000017366635630e-04	3.867556e-01
6.000017697187650e-04	3.867550e-01
6.000018358291691e-04	3.867536e-01
6.000018677791920e-04	3.867530e-01
6.000019316792378e-04	3.867517e-01
6.000020000000001e-04	3.867504e-01
6.000020478245337e-04	3.867494e-01
6.000021024811435e-04	3.867483e-01
6.000022117943631e-04	3.867462e-01
6.000024304208023e-04	3.867418e-01
6.000027386710862e-04	3.867357e-01
6.000030446176239e-04	3.867296e-01
6.000033686332242e-04	3.867231e-01
6.000037307683129e-04	3.867159e-01
6.000043875701132e-04	3.867028e-01
6.000049332351763e-04	3.866919e-01
6.000056584808283e-04	3.866775e-01
6.000061250701783e-04	3.866682e-01
6.000067017928739e-04	3.866567e-01
6.000074809797906e-04	3.866411e-01
6.000088047341477e-04	3.866148e-01
6.000103352027154e-04	3.865843e-01
6.000127707704768e-04	3.865357e-01
6.000142834054124e-04	3.865055e-01
6.000157541590678e-04	3.864762e-01
6.000174332371181e-04	3.864428e-01
6.000185375750810e-04	3.864207e-01
6.000192963444928e-04	3.864056e-01
6.000200154590032e-04	3.863913e-01
6.000207658277476e-04	3.863763e-01
6.000216843356533e-04	3.863580e-01
6.000224649208949e-04	3.863424e-01
6.000232350398305e-04	3.863271e-01
6.000240796536153e-04	3.863102e-01
6.000248701620491e-04	3.862945e-01
6.000259070408389e-04	3.862738e-01
6.000274657251402e-04	3.862427e-01
6.000305830937429e-04	3.861805e-01
6.000344686567443e-04	3.861031e-01
6.000411793960921e-04	3.859695e-01
6.000449252809589e-04	3.858954e-01
6.000481381790520e-04	3.858324e-01
6.000520856344059e-04	3.857560e-01
6.000533695656755e-04	3.857318e-01
6.000539194069142e-04	3.857220e-01
6.000540384449065e-04	3.857201e-01
6.000541069257636e-04	3.857191e-01
6.000541482692741e-04	3.857185e-01
6.000541866402013e-04	3.857179e-01
6.000542257374519e-04	3.857174e-01
6.000542622679578e-04	3.857169e-01
6.000543123545875e-04	3.857162e-01
6.000543713756528e-04	3.857154e-01
6.000544697175201e-04	3.857141e-01
6.000545945653113e-04	3.857124e-01
6.000548442608935e-04	3.857092e-01
6.000550755007629e-04	3.857062e-01
6.000555379805017e-04	3.857004e-01
6.000559843863376e-04	3.856950e-01
6.000568771980093e-04	3.856845e-01
6.000581879322212e-04	3.856701e-01
6.000608094006451e-04	3.856450e-01
6.000660523374929e-04	3.856086e-01
6.000765382111884e-04	3.855744e-01
6.000891746923095e-04	3.855875e-01
6.001043235461709e-04	3.856679e-01
6.001215376400123e-04	3.858249e-01
6.001396139351360e-04	3.860610e-01
6.001643423780373e-04	3.864780e-01
6.001801592308097e-04	3.867956e-01
6.001874296550679e-04	3.869587e-01
6.001916218178278e-04	3.870569e-01
6.001948473459060e-04	3.871334e-01
6.001986241895672e-04	3.872235e-01
6.002026439367825e-04	3.873198e-01
6.002074516031423e-04	3.874352e-01
6.002131831699227e-04	3.875732e-01
6.002199583257669e-04	3.877366e-01
6.002304023044280e-04	3.879889e-01
6.002404282666319e-04	3.882315e-01
6.002592244375128e-04	3.886870e-01
6.002808593585761e-04	3.892118e-01
6.003208371567956e-04	3.901825e-01
6.003591041592953e-04	3.911122e-01
6.003973510636155e-04	3.920417e-01
6.004429198541935e-04	3.931492e-01
6.005091622107471e-04	3.947593e-01
6.005804892003216e-04	3.964927e-01
6.006821635309895e-04	3.989630e-01
6.007999909122062e-04	4.018246e-01
6.009714585702481e-04	4.059864e-01
6.011971106078973e-04	4.114585e-01
6.015701370781127e-04	4.204921e-01
6.021415303945093e-04	4.342962e-01
6.032843170273025e-04	4.617857e-01
6.052374420273025e-04	5.084788e-01
6.071905670273025e-04	5.548727e-01
6.078488750000001e-04	5.704160e-01
6.084853840546048e-04	5.853861e-01
6.085289818907907e-04	5.864097e-01
6.086161775631624e-04	5.884546e-01
6.087905689079058e-04	5.925411e-01
6.091393515973927e-04	6.007079e-01
6.091403515973927e-04	6.007314e-01
6.091423515973927e-04	6.007782e-01
6.091463515973928e-04	6.008717e-01
6.091543515973929e-04	6.010588e-01
6.091703515973932e-04	6.014330e-01
6.092023515973937e-04	6.021813e-01
6.092663515973947e-04	6.036773e-01
6.093943515973967e-04	6.066681e-01
6.095459999999961e-04	6.102099e-01
6.095469999999961e-04	6.102333e-01
6.095489999999961e-04	6.102800e-01
6.095529999999962e-04	6.103734e-01
6.095606953300534e-04	6.105530e-01
6.095756602912204e-04	6.109022e-01
6.096055902135544e-04	6.116007e-01
6.096654500582225e-04	6.129974e-01
6.096822803106640e-04	6.133901e-01
6.097159408155469e-04	6.141752e-01
6.097346789902342e-04	6.146122e-01
6.097645236506256e-04	6.153082e-01
6.097655236506256e-04	6.153315e-01
6.097675236506257e-04	6.153781e-01
6.097715236506257e-04	6.154714e-01
6.097786077926365e-04	6.156365e-01
6.097878317159787e-04	6.158516e-01
6.097888317159787e-04	6.158749e-01
6.097908317159788e-04	6.159216e-01
6.097948317159788e-04	6.160148e-01
6.097951431886565e-04	6.160221e-01
6.097957661340117e-04	6.160366e-01
6.097970120247222e-04	6.160656e-01
6.097991254515815e-04	6.161149e-01
6.098001254515815e-04	6.161382e-01
6.098010000000001e-04	6.161586e-01
6.098020000000001e-04	6.161819e-01
6.098021000000001e-04	6.161842e-01
6.098023000000001e-04	6.161889e-01
6.098026000000001e-04	6.161959e-01
6.098030000000001e-04	6.162052e-01
6.098030400000002e-04	6.162062e-01
6.098031200000002e-04	6.162080e-01
6.098032800000002e-04	6.162118e-01
6.098036000000002e-04	6.162192e-01
6.098040876723597e-04	6.162306e-01
6.098047907762137e-04	6.162470e-01
6.098057105691018e-04	6.162685e-01
6.098060201270571e-04	6.162757e-01
6.098062061641554e-04	6.162800e-01
6.098064168040753e-04	6.162849e-01
6.098065753798969e-04	6.162886e-01
6.098067325139648e-04	6.162922e-01
6.098069425656547e-04	6.162972e-01
6.098071631598427e-04	6.163023e-01
6.098075136126396e-04	6.163105e-01
6.098078455699039e-04	6.163182e-01
6.098084382127411e-04	6.163321e-01
6.098090858462757e-04	6.163471e-01
6.098103043746457e-04	6.163755e-01
6.098113514920774e-04	6.163999e-01
6.098122358020229e-04	6.164206e-01
6.098133157437431e-04	6.164457e-01
6.098143077386051e-04	6.164688e-01
6.098152922809031e-04	6.164918e-01
6.098170567550650e-04	6.165330e-01
6.098200880361286e-04	6.166036e-01
6.098240514941943e-04	6.166961e-01
6.098282871963431e-04	6.167948e-01
6.098338531218368e-04	6.169245e-01
6.098394652022123e-04	6.170552e-01
6.098468233066058e-04	6.172265e-01
6.098545412445508e-04	6.174061e-01
6.098643382248302e-04	6.176338e-01
6.098733949089483e-04	6.178440e-01
6.098841759457330e-04	6.180937e-01
6.098952350875410e-04	6.183490e-01
6.099046698542453e-04	6.185656e-01
6.099156464454957e-04	6.188155e-01
6.099236782118091e-04	6.189959e-01
6.099304076985770e-04	6.191431e-01
6.099380161112304e-04	6.193044e-01
6.099404552342608e-04	6.193544e-01
6.099429775372777e-04	6.194045e-01
6.099448470150805e-04	6.194410e-01
6.099469402063448e-04	6.194809e-01
6.099511265888735e-04	6.195584e-01
6.099567821809787e-04	6.196591e-01
6.099621211025960e-04	6.197491e-01
6.099700628260603e-04	6.198745e-01
6.099779036370422e-04	6.199881e-01
6.099893172309519e-04	6.201358e-01
6.100006117411399e-04	6.202597e-01
6.100187689039944e-04	6.204137e-01
6.100376050352786e-04	6.205161e-01
6.100554018459097e-04	6.205423e-01
6.100711468135905e-04	6.204850e-01
6.100871434166171e-04	6.203434e-01
6.100937581289636e-04	6.202547e-01
6.100978248642269e-04	6.201868e-01
6.100997511775589e-04	6.201516e-01
6.101007256879802e-04	6.201329e-01
6.101015175866049e-04	6.201174e-01
6.101023511143102e-04	6.201009e-01
6.101036864239068e-04	6.200743e-01
6.101053370658510e-04	6.200410e-01
6.101072508272726e-04	6.200021e-01
6.101095170743121e-04	6.199558e-01
6.101123123464536e-04	6.198983e-01
6.101157383603925e-04	6.198276e-01
6.101214571525163e-04	6.197092e-01
6.101279657471891e-04	6.195740e-01
6.101346810093908e-04	6.194342e-01
6.101452910524407e-04	6.192127e-01
6.101572111418974e-04	6.189635e-01
6.101700844118614e-04	6.186939e-01
6.101834755230847e-04	6.184133e-01
6.101988764819142e-04	6.180903e-01
6.102149405928592e-04	6.177532e-01
6.102327200192621e-04	6.173799e-01
