time,IL1
3.640020161318268e-03,1.549996e-03
3.640020773775367e-03,1.545275e-03
3.640021555925793e-03,1.538944e-03
3.640022491423306e-03,1.530994e-03
3.640023343925533e-03,1.523362e-03
3.640024427453850e-03,1.513002e-03
3.640026594510486e-03,1.490608e-03
3.640030159922717e-03,1.451824e-03
3.640033994173042e-03,1.410997e-03
3.640037535404731e-03,1.376971e-03
3.640040871663891e-03,1.349277e-03
3.640044322234039e-03,1.324780e-03
3.640048183176200e-03,1.302078e-03
3.640053850619130e-03,1.277830e-03
3.640065185504990e-03,1.255975e-03
3.640084095188978e-03,1.278291e-03
3.640104296213633e-03,1.383350e-03
3.640130038107787e-03,1.608731e-03
3.640135228158974e-03,1.666472e-03
3.640138720613225e-03,1.709387e-03
3.640139698904091e-03,1.721447e-03
3.640140160924161e-03,1.727147e-03
3.640140486030836e-03,1.731159e-03
3.640140873257557e-03,1.735938e-03
3.640141461901833e-03,1.743204e-03
3.640142435194488e-03,1.755223e-03
3.640144381779798e-03,1.779271e-03
3.640147449736069e-03,1.817190e-03
3.640150668869569e-03,1.856999e-03
3.640154577968214e-03,1.905363e-03
3.640159156647201e-03,1.962034e-03
3.640164015669235e-03,2.022194e-03
3.640169848917940e-03,2.094436e-03
3.640175801176023e-03,2.168168e-03
3.640182838389517e-03,2.255356e-03
3.640190347129791e-03,2.348401e-03
3.640198301031632e-03,2.446973e-03
3.640207006372626e-03,2.554868e-03
3.640215720548057e-03,2.662881e-03
3.640225182476588e-03,2.780169e-03
3.640234263488040e-03,2.892739e-03
3.640244446130393e-03,3.018969e-03
3.640254084487531e-03,3.138454e-03
3.640264317651758e-03,3.265314e-03
3.640274428044263e-03,3.390652e-03
3.640284667543874e-03,3.517590e-03
3.640294879057189e-03,3.644180e-03
3.640304989071955e-03,3.769510e-03
3.640314975848782e-03,3.893310e-03
3.640324630783078e-03,4.012995e-03
3.640334007960515e-03,4.129234e-03
3.640342769674208e-03,4.237842e-03
3.640350130642395e-03,4.329084e-03
3.640356392000298e-03,4.406696e-03
3.640361680659663e-03,4.472249e-03
3.640366261363968e-03,4.529026e-03
3.640370246463245e-03,4.578420e-03
3.640373817227017e-03,4.622679e-03
3.640377062260037e-03,4.662899e-03
3.640380341289960e-03,4.703540e-03
3.640383390483945e-03,4.741333e-03
3.640386458817882e-03,4.779362e-03
3.640389518793528e-03,4.817287e-03
3.640392607488890e-03,4.855569e-03
3.640395830690510e-03,4.895516e-03
3.640399175305876e-03,4.936968e-03
3.640402759888666e-03,4.981393e-03
3.640406601619716e-03,5.029005e-03
3.640410810015593e-03,5.081160e-03
3.640415437066295e-03,5.138504e-03
3.640420606509256e-03,5.202567e-03
3.640426394067013e-03,5.274290e-03
3.640432959123968e-03,5.355646e-03
3.640440404282879e-03,5.447906e-03
3.640448928655228e-03,5.553538e-03
3.640458688468202e-03,5.674473e-03
3.640469902247060e-03,5.813421e-03
3.640482848845369e-03,5.973832e-03
3.640497697784668e-03,6.157804e-03
3.640515017314031e-03,6.372373e-03
3.640534752428689e-03,6.616850e-03
3.640558603470456e-03,6.912289e-03
3.640588108118348e-03,7.277718e-03
3.640628088504450e-03,7.772822e-03
3.640682650468235e-03,8.448355e-03
3.640770535773436e-03,9.536112e-03
3.640906395640390e-03,1.121669e-02
3.641178115374297e-03,1.457484e-02
3.641541586714757e-03,1.906019e-02
3.642191497271272e-03,2.705818e-02
3.643475238692316e-03,4.277122e-02
3.646042721534403e-03,7.403791e-02
3.646043721534403e-03,7.405003e-02
3.646045721534403e-03,7.407421e-02
3.646049721534402e-03,7.412256e-02
3.646056446138332e-03,7.420385e-02
3.646069895346190e-03,7.436640e-02
3.646096793761907e-03,7.469147e-02
3.646148895237617e-03,7.532097e-02
3.646253098189037e-03,7.657940e-02
3.646461504091875e-03,7.909387e-02
3.646878315897552e-03,8.411328e-02
3.648134752777292e-03,9.919310e-02
3.648980379314065e-03,1.092947e-01
3.648981379314064e-03,1.093066e-01
3.648983379314064e-03,1.093304e-01
3.648987379314064e-03,1.093781e-01
3.648995379314063e-03,1.094734e-01
3.649011379314062e-03,1.096640e-01
3.649043379314059e-03,1.100451e-01
3.649107379314053e-03,1.108071e-01
3.649235379314041e-03,1.123302e-01
3.649491379314017e-03,1.153746e-01
3.649492379314017e-03,1.153865e-01
3.649494379314017e-03,1.154102e-01
3.649498379314017e-03,1.154578e-01
3.649506379314016e-03,1.155528e-01
3.649522379314014e-03,1.157429e-01
3.649554379314011e-03,1.161230e-01
3.649618379314005e-03,1.168831e-01
3.649674000000012e-03,1.175435e-01
3.649690758627987e-03,1.177425e-01
3.649724275883937e-03,1.181403e-01
3.649734965488100e-03,1.182671e-01
3.649756344696428e-03,1.185209e-01
3.649759241583346e-03,1.185552e-01
3.649765035357181e-03,1.186240e-01
3.649776622904853e-03,1.187615e-01
3.649778824904657e-03,1.187876e-01
3.649783228904267e-03,1.188398e-01
3.649792036903486e-03,1.189443e-01
3.649793036903486e-03,1.189562e-01
3.649795036903485e-03,1.189799e-01
3.649798000000001e-03,1.190151e-01
3.649799000000000e-03,1.190270e-01
3.649800000000000e-03,1.190388e-01
3.649801000000000e-03,1.190507e-01
3.649802000000000e-03,1.190625e-01
3.649802100000000e-03,1.190637e-01
3.649802300000000e-03,1.190661e-01
3.649802600000000e-03,1.190697e-01
3.649803000000000e-03,1.190744e-01
3.649803040000000e-03,1.190749e-01
3.649803120000000e-03,1.190758e-01
3.649803280000000e-03,1.190777e-01
3.649803600000000e-03,1.190815e-01
3.649804087633524e-03,1.190873e-01
3.649804790773113e-03,1.190956e-01
3.649805710475602e-03,1.191066e-01
3.649806020037961e-03,1.191102e-01
3.649806206076209e-03,1.191124e-01
3.649806416713960e-03,1.191149e-01
3.649806575288433e-03,1.191168e-01
3.649806732417679e-03,1.191187e-01
3.649806942499174e-03,1.191212e-01
3.649807163070787e-03,1.191238e-01
3.649807513580577e-03,1.191280e-01
3.649807845481396e-03,1.191319e-01
3.649808438198451e-03,1.191389e-01
3.649809085705184e-03,1.191466e-01
3.649810304048009e-03,1.191611e-01
3.649811351290631e-03,1.191735e-01
3.649812235709982e-03,1.191840e-01
3.649813315949011e-03,1.191968e-01
3.649814308326474e-03,1.192086e-01
3.649815292662004e-03,1.192202e-01
3.649817056943741e-03,1.192412e-01
3.649820090196544e-03,1.192772e-01
3.649824054240221e-03,1.193242e-01
3.649828289686257e-03,1.193745e-01
3.649833855989376e-03,1.194406e-01
3.649839469638053e-03,1.195072e-01
3.649846822904084e-03,1.195945e-01
3.649854541286004e-03,1.196861e-01
3.649864312421005e-03,1.198020e-01
3.649873335589480e-03,1.199090e-01
3.649883718067359e-03,1.200320e-01
3.649894445838475e-03,1.201590e-01
3.649904765377004e-03,1.202809e-01
3.649915770548516e-03,1.204106e-01
3.649922749369310e-03,1.204925e-01
3.649927735950779e-03,1.205507e-01
3.649931586778868e-03,1.205953e-01
3.649934768569722e-03,1.206317e-01
3.649937600752693e-03,1.206634e-01
3.649940729677216e-03,1.206974e-01
3.649943194004306e-03,1.207232e-01
3.649945746137041e-03,1.207489e-01
3.649948577898444e-03,1.207758e-01
3.649954241421250e-03,1.208264e-01
3.649958682138100e-03,1.208632e-01
3.649963093073744e-03,1.208964e-01
3.649967940589927e-03,1.209291e-01
3.649975287992735e-03,1.209722e-01
3.649982538189495e-03,1.210070e-01
3.649991803180997e-03,1.210397e-01
3.650002280115248e-03,1.210613e-01
3.650015269161066e-03,1.210642e-01
3.650031850304234e-03,1.210280e-01
3.650053777161004e-03,1.209117e-01
3.650073786765993e-03,1.207207e-01
3.650092611370551e-03,1.204345e-01
3.650110159671476e-03,1.200689e-01
3.650116967138445e-03,1.198942e-01
3.650121389776937e-03,1.197662e-01
3.650123325458681e-03,1.197073e-01
3.650124878573094e-03,1.196589e-01
3.650126439109434e-03,1.196099e-01
3.650127804106791e-03,1.195669e-01
3.650129341557448e-03,1.195183e-01
3.650132081955148e-03,1.194314e-01
3.650134841355159e-03,1.193437e-01
3.650140360155180e-03,1.191679e-01
3.650147020973071e-03,1.189553e-01
3.650154364405206e-03,1.187204e-01
3.650165823297529e-03,1.183534e-01
3.650177639585695e-03,1.179744e-01
3.650190620241511e-03,1.175576e-01
3.650203423850192e-03,1.171463e-01
3.650219122230701e-03,1.166416e-01
3.650234156523189e-03,1.161582e-01
3.650252561123917e-03,1.155662e-01
3.650271105236480e-03,1.149696e-01
3.650295464354216e-03,1.141859e-01
3.650319985818818e-03,1.133970e-01
3.650347240156988e-03,1.125202e-01
3.650385787622933e-03,1.112802e-01
3.650438060782416e-03,1.095991e-01
3.650507033139091e-03,1.073818e-01
3.650597848681239e-03,1.044639e-01
3.650735317932061e-03,1.000500e-01
3.650904975316383e-03,9.460846e-02
3.651169299061141e-03,8.614401e-02
3.651565191291654e-03,7.350300e-02
3.652356975752682e-03,4.840304e-02
3.653762608520031e-03,4.298846e-03
3.653974680615275e-03,-2.115049e-03
3.654074480178845e-03,-4.876260e-03
3.654119118243662e-03,-5.965233e-03
3.654139602192874e-03,-6.409544e-03
3.654150960711340e-03,-6.636578e-03
3.654165234732117e-03,-6.906865e-03
3.654174317706637e-03,-7.071334e-03
3.654184626800097e-03,-7.249825e-03
3.654195224205342e-03,-7.425657e-03
3.654206424563970e-03,-7.600909e-03
3.654228825281226e-03,-7.929279e-03
3.654241748129533e-03,-8.105411e-03
3.654254374594390e-03,-8.263070e-03
3.654271211949639e-03,-8.455297e-03
3.654288167987152e-03,-8.623758e-03
3.654322080062177e-03,-8.896726e-03
3.654355263864200e-03,-9.070551e-03
3.654421631468247e-03,-9.114851e-03
3.654547627112860e-03,-8.533624e-03
3.654657708220579e-03,-7.507073e-03
3.654702731581179e-03,-6.936808e-03
3.654723742957462e-03,-6.638773e-03
3.654756703774067e-03,-6.159988e-03
3.654772458298742e-03,-5.930651e-03
3.654794155996161e-03,-5.614785e-03
3.654823873295816e-03,-5.182272e-03
3.654866942718470e-03,-4.555766e-03
3.654916464883969e-03,-3.836104e-03
3.654970878892201e-03,-3.046583e-03
3.655029955470639e-03,-2.191535e-03
3.655102513701387e-03,-1.146347e-03
3.655192091512907e-03,1.335018e-04
3.655249188127146e-03,9.366757e-04
3.655299506713146e-03,1.622995e-03
3.655361683643668e-03,2.423348e-03
3.655434521994189e-03,3.273821e-03
3.655497816417410e-03,3.908869e-03
3.655551249890662e-03,4.348432e-03
3.655584341322202e-03,4.569307e-03
3.655598848522101e-03,4.649063e-03
3.655614863038681e-03,4.725682e-03
3.655624205779516e-03,4.766450e-03
3.655632645387210e-03,4.799975e-03
3.655647923698555e-03,4.854793e-03
3.655665823232585e-03,4.911326e-03
3.655681943151883e-03,4.953134e-03
3.655707687614190e-03,5.003128e-03
3.655732400347397e-03,5.027918e-03
3.655781825813812e-03,5.012631e-03
3.655838014246476e-03,4.877177e-03
3.655950391111805e-03,4.251365e-03
3.656115195357849e-03,2.786755e-03
3.656240993314608e-03,1.328802e-03
3.656314570885858e-03,3.663803e-04
3.656387363163770e-03,-5.997781e-04
3.656456621619807e-03,-1.476823e-03
3.656516189091558e-03,-2.162753e-03
3.656571667710911e-03,-2.713708e-03
3.656626996707300e-03,-3.150178e-03
3.656695781280660e-03,-3.556387e-03
3.656721757579867e-03,-3.665276e-03
3.656737325888065e-03,-3.709627e-03
3.656755085532271e-03,-3.748056e-03
3.656763561041962e-03,-3.762256e-03
3.656774700856149e-03,-3.776136e-03
3.656787746226521e-03,-3.787496e-03
3.656803337321234e-03,-3.794518e-03
3.656820634573369e-03,-3.794250e-03
3.656840704795293e-03,-3.783698e-03
3.656861810800406e-03,-3.760214e-03
3.656889754671635e-03,-3.709669e-03
3.656924513469906e-03,-3.613780e-03
3.656987924964702e-03,-3.350791e-03
3.657099293255697e-03,-2.698006e-03
3.657243871578834e-03,-1.617633e-03
3.657363243722055e-03,-5.954527e-04
3.657437625459368e-03,6.945219e-05
3.657540562138230e-03,9.624984e-04
3.657625011758272e-03,1.622567e-03
3.657717403115854e-03,2.207644e-03
3.657812645939622e-03,2.613351e-03
3.657908175659729e-03,2.812578e-03
3.657950176195542e-03,2.820387e-03
3.657980424481631e-03,2.786771e-03
3.657997966625426e-03,2.756296e-03
3.658014126827184e-03,2.721057e-03
3.658037952730158e-03,2.660098e-03
3.658060754161013e-03,2.590422e-03
3.658106357022725e-03,2.423547e-03
3.658148562899849e-03,2.234812e-03
3.658232974654097e-03,1.767282e-03
3.658364984247503e-03,9.116963e-04
3.658458777306853e-03,2.443391e-04
3.658533621103791e-03,-3.003520e-04
3.658602724499973e-03,-7.767645e-04
3.658686817475860e-03,-1.288724e-03
3.658766293759680e-03,-1.673640e-03
3.658849410922839e-03,-1.942330e-03
3.658928745376881e-03,-2.049831e-03
3.659020324074210e-03,-2.012689e-03
3.659069250573753e-03,-1.922030e-03
3.659112386458748e-03,-1.797984e-03
3.659140628946687e-03,-1.701573e-03
3.659166497001186e-03,-1.602847e-03
3.659209442077738e-03,-1.424459e-03
3.659251591847504e-03,-1.233838e-03
3.659319885772907e-03,-8.974045e-04
3.659428354181159e-03,-3.312776e-04
3.659500705958576e-03,5.218728e-05
3.659602495116787e-03,5.693156e-04
3.659698504150823e-03,9.891323e-04
3.659823298546744e-03,1.418344e-03
3.659866909053211e-03,1.522048e-03
3.659913778987067e-03,1.594723e-03
3.659914778987066e-03,1.595871e-03
3.659916778987066e-03,1.597693e-03
3.659920778987066e-03,1.601143e-03
3.659924523083447e-03,1.604086e-03
3.659931687414578e-03,1.608837e-03
3.659943854885899e-03,1.614362e-03
3.659966480355626e-03,1.620178e-03
3.659967480355626e-03,1.620261e-03
3.659969480355626e-03,1.620154e-03
3.659973480355625e-03,1.619689e-03
3.659980027437061e-03,1.618308e-03
3.659987905837129e-03,1.615937e-03
3.659990905837129e-03,1.614654e-03
3.659994905837129e-03,1.612703e-03
3.659995905837128e-03,1.612174e-03
3.659997905837128e-03,1.611041e-03
3.659998905837128e-03,1.610455e-03
3.659999000000001e-03,1.610398e-03
3.659999188325745e-03,1.610284e-03
3.659999564977235e-03,1.610052e-03
3.660000318280214e-03,1.609582e-03
3.660001000000000e-03,1.609151e-03
3.660001019561659e-03,1.609138e-03
3.660001058684976e-03,1.609113e-03
3.660001136931609e-03,1.609063e-03
3.660001230280953e-03,1.609002e-03
3.660001416979639e-03,1.608881e-03
3.660001624715936e-03,1.608745e-03
3.660001728290710e-03,1.608677e-03
3.660001792850454e-03,1.608634e-03
3.660001870880513e-03,1.608582e-03
3.660002000000000e-03,1.608495e-03
3.660002012911949e-03,1.608486e-03
3.660002038735847e-03,1.608469e-03
3.660002090383642e-03,1.608433e-03
3.660002193679232e-03,1.608362e-03
3.660002377601065e-03,1.608234e-03
3.660002561162562e-03,1.608103e-03
3.660002779309164e-03,1.607942e-03
3.660003098572790e-03,1.607699e-03
3.660003540646542e-03,1.607344e-03
3.660004155561596e-03,1.606820e-03
3.660004755812978e-03,1.606271e-03
3.660005283190619e-03,1.605749e-03
3.660005842062556e-03,1.605141e-03
3.660006503926991e-03,1.604318e-03
3.660007642011414e-03,1.602618e-03
3.660008959324809e-03,1.600046e-03
3.660011184156243e-03,1.594331e-03
3.660012786447151e-03,1.589059e-03
3.660014204565743e-03,1.583226e-03
3.660015907733816e-03,1.574988e-03
3.660016960762394e-03,1.569234e-03
3.660017664816958e-03,1.565007e-03
3.660018317430075e-03,1.560824e-03
3.660018997727512e-03,1.556209e-03
3.660019791828028e-03,1.550530e-03
3.660020462147130e-03,1.545490e-03
3.660021135918227e-03,1.540173e-03
3.660021874800837e-03,1.534080e-03
3.660022566034589e-03,1.528118e-03
3.660023473459836e-03,1.519877e-03
3.660024834472337e-03,1.506594e-03
3.660027556497340e-03,1.477861e-03
3.660031082508312e-03,1.439166e-03
3.660034355445410e-03,1.404338e-03
3.660036930603732e-03,1.379642e-03
3.660040566334714e-03,1.349550e-03
3.660045308405383e-03,1.317027e-03
3.660051740197093e-03,1.285313e-03
3.660064603780515e-03,1.254357e-03
3.660081792766384e-03,1.268335e-03
3.660102761651181e-03,1.364493e-03
3.660121938136098e-03,1.517107e-03
3.660128729205007e-03,1.588285e-03
3.660131194150173e-03,1.617508e-03
3.660132531667011e-03,1.633826e-03
3.660133159588715e-03,1.641522e-03
3.660133985855251e-03,1.651665e-03
3.660135188979622e-03,1.666455e-03
3.660136996023674e-03,1.688698e-03
3.660138895858608e-03,1.712112e-03
3.660141303354820e-03,1.741816e-03
3.660143882145260e-03,1.773661e-03
3.660147309179591e-03,1.816012e-03
3.660150819882272e-03,1.859423e-03
3.660155678535994e-03,1.919535e-03
3.660160471907092e-03,1.978863e-03
3.660167520138695e-03,2.066133e-03
3.660173974594160e-03,2.146074e-03
3.660182519384917e-03,2.251929e-03
3.660191685872500e-03,2.365507e-03
3.660202523503638e-03,2.499811e-03
3.660214821225458e-03,2.652226e-03
3.660228122119075e-03,2.817087e-03
3.660244167628922e-03,3.015977e-03
3.660260720782763e-03,3.221167e-03
3.660280612293339e-03,3.467739e-03
3.660304101761402e-03,3.758906e-03
3.660327020653204e-03,4.042989e-03
3.660361488985320e-03,4.470202e-03
3.660393506590291e-03,4.866999e-03
3.660451108501596e-03,5.580761e-03
3.660507106467674e-03,6.274486e-03
3.660619102399830e-03,7.661499e-03
3.660724947230972e-03,8.971738e-03
3.660905096313403e-03,1.120043e-02
3.661097627345208e-03,1.358017e-02
3.661478616362663e-03,1.828310e-02
3.661979735770857e-03,2.445518e-02
3.662981974587243e-03,3.674684e-02
3.664986452220016e-03,6.120895e-02
3.665895750000000e-03,7.223237e-02
3.667714345559968e-03,9.415635e-02
3.667715345559968e-03,9.416837e-02
3.667717345559967e-03,9.419234e-02
3.667721345559967e-03,9.424030e-02
3.667728412415131e-03,9.432502e-02
3.667742546125458e-03,9.449445e-02
3.667770813546112e-03,9.483325e-02
3.667827348387420e-03,9.551069e-02
3.667940418070037e-03,9.686486e-02
3.668166557435271e-03,9.957031e-02
3.668897442539065e-03,1.082971e-01
3.669244787253346e-03,1.124344e-01
3.669245787253346e-03,1.124464e-01
3.669247787253345e-03,1.124701e-01
3.669251787253345e-03,1.125177e-01
3.669259787253344e-03,1.126129e-01
3.669275787253343e-03,1.128032e-01
3.669307787253340e-03,1.131838e-01
3.669371787253334e-03,1.139447e-01
3.669499787253322e-03,1.154660e-01
3.669546000000024e-03,1.160150e-01
3.669638425493428e-03,1.171126e-01
3.669639425493428e-03,1.171245e-01
3.669641425493427e-03,1.171483e-01
3.669645425493427e-03,1.171957e-01
3.669653425493426e-03,1.172907e-01
3.669669425493425e-03,1.174806e-01
3.669701425493422e-03,1.178605e-01
3.669738000000006e-03,1.182945e-01
3.669739000000006e-03,1.183064e-01
3.669741000000006e-03,1.183301e-01
3.669745000000006e-03,1.183776e-01
3.669753000000005e-03,1.184725e-01
3.669769000000003e-03,1.186623e-01
3.669770000000003e-03,1.186742e-01
3.669772000000003e-03,1.186979e-01
3.669776000000003e-03,1.187454e-01
3.669784000000002e-03,1.188403e-01
3.669790000000001e-03,1.189115e-01
3.669794000000001e-03,1.189589e-01
3.669795000000001e-03,1.189708e-01
3.669797000000001e-03,1.189945e-01
3.669798000000001e-03,1.190064e-01
3.669800000000000e-03,1.190301e-01
3.669801000000000e-03,1.190420e-01
3.669802000000000e-03,1.190538e-01
3.669802100000000e-03,1.190550e-01
3.669802300000000e-03,1.190574e-01
3.669802600000000e-03,1.190609e-01
3.669803000000000e-03,1.190657e-01
3.669803040000000e-03,1.190662e-01
3.669803120000000e-03,1.190671e-01
3.669803280000000e-03,1.190690e-01
3.669803600000000e-03,1.190728e-01
3.669804087746068e-03,1.190786e-01
3.669804790763388e-03,1.190869e-01
3.669805710641176e-03,1.190978e-01
3.669806020188863e-03,1.191015e-01
3.669806206220270e-03,1.191037e-01
3.669806416847456e-03,1.191062e-01
3.669806575431523e-03,1.191081e-01
3.669806732578340e-03,1.191100e-01
3.669806942672195e-03,1.191125e-01
3.669807163329217e-03,1.191151e-01
3.669807513767401e-03,1.191192e-01
3.669807845830053e-03,1.191232e-01
3.669808438459243e-03,1.191302e-01
3.669809086364685e-03,1.191379e-01
3.669810305155862e-03,1.191523e-01
3.669811352228867e-03,1.191648e-01
3.669812236542648e-03,1.191753e-01
3.669813316246311e-03,1.191881e-01
3.669814307761255e-03,1.191998e-01
3.669815292719779e-03,1.192115e-01
3.669817057884650e-03,1.192325e-01
3.669820087319687e-03,1.192684e-01
3.669824049546991e-03,1.193154e-01
3.669828284944162e-03,1.193657e-01
3.669833850054384e-03,1.194318e-01
3.669839463294609e-03,1.194984e-01
3.669846814653729e-03,1.195856e-01
3.669854532460815e-03,1.196772e-01
3.669864301937462e-03,1.197931e-01
3.669873325706019e-03,1.199001e-01
3.669883702335074e-03,1.200230e-01
3.669894422213820e-03,1.201499e-01
3.669904748690667e-03,1.202719e-01
3.669915750668642e-03,1.204015e-01
3.669922732579657e-03,1.204835e-01
3.669927721967443e-03,1.205417e-01
3.669931575196646e-03,1.205863e-01
3.669934758850307e-03,1.206227e-01
3.669937590375823e-03,1.206544e-01
3.669940722270396e-03,1.206885e-01
3.669943188959813e-03,1.207143e-01
3.669945737977530e-03,1.207399e-01
3.669948568048812e-03,1.207669e-01
3.669954228191374e-03,1.208174e-01
3.669958663819364e-03,1.208541e-01
3.669963069920467e-03,1.208874e-01
3.669967902938344e-03,1.209200e-01
3.669975240000371e-03,1.209631e-01
3.669982465640181e-03,1.209978e-01
3.669991705154402e-03,1.210305e-01
3.670002169626730e-03,1.210522e-01
3.670015134148199e-03,1.210554e-01
3.670031630077544e-03,1.210199e-01
3.670053421362025e-03,1.209053e-01
3.670073616701819e-03,1.207136e-01
3.670092434665591e-03,1.204287e-01
3.670110006127599e-03,1.200637e-01
3.670116859658653e-03,1.198882e-01
3.670121321004827e-03,1.197592e-01
3.670123266612903e-03,1.197001e-01
3.670124790126009e-03,1.196527e-01
3.670126325316341e-03,1.196045e-01
3.670127635538954e-03,1.195632e-01
3.670129167744071e-03,1.195148e-01
3.670131848762800e-03,1.194298e-01
3.670134512103867e-03,1.193452e-01
3.670139838785999e-03,1.191755e-01
3.670146565937624e-03,1.189608e-01
3.670153979060883e-03,1.187237e-01
3.670164665993857e-03,1.183814e-01
3.670177486512371e-03,1.179702e-01
3.670189556661933e-03,1.175827e-01
3.670203051869404e-03,1.171491e-01
3.670217815466315e-03,1.166745e-01
3.670233580780947e-03,1.161676e-01
3.670250973408960e-03,1.156081e-01
3.670269666328912e-03,1.150067e-01
3.670293751582113e-03,1.142318e-01
3.670318042903043e-03,1.134503e-01
3.670344765734492e-03,1.125905e-01
3.670381785794264e-03,1.113996e-01
3.670433915459027e-03,1.097231e-01
3.670500194612555e-03,1.075922e-01
3.670590249000724e-03,1.046985e-01
3.670720393015257e-03,1.005194e-01
3.670888912063027e-03,9.511362e-02
3.671141042060861e-03,8.703796e-02
3.671516834563644e-03,7.503405e-02
3.672258762081937e-03,5.146035e-02
3.673379546512136e-03,1.606892e-02
3.673623154360829e-03,8.434569e-03
3.673786620078265e-03,3.349914e-03
3.673858648554224e-03,1.121572e-03
3.673903755003060e-03,-2.661901e-04
3.673932246753017e-03,-1.137387e-03
3.673956170652941e-03,-1.862375e-03
3.673979071520293e-03,-2.547576e-03
3.673995783510256e-03,-3.038696e-03
3.674013543288438e-03,-3.549081e-03
3.674030720428980e-03,-4.025957e-03
3.674065074710065e-03,-4.930108e-03
3.674101824226290e-03,-5.831054e-03
3.674127159098818e-03,-6.403801e-03
3.674139001897111e-03,-6.651930e-03
3.674150836413231e-03,-6.886122e-03
3.674159719944221e-03,-7.054431e-03
3.674169872442873e-03,-7.238290e-03
3.674182861694267e-03,-7.462269e-03
3.674197740271741e-03,-7.704272e-03
3.674213848251691e-03,-7.948202e-03
3.674232768881464e-03,-8.213377e-03
3.674246332619084e-03,-8.388356e-03
3.674259998631709e-03,-8.549182e-03
3.674276152441804e-03,-8.719976e-03
3.674297206935964e-03,-8.910979e-03
3.674325852707031e-03,-9.110961e-03
3.674369635046555e-03,-9.273537e-03
3.674450195375490e-03,-9.197270e-03
3.674563503991109e-03,-8.520243e-03
3.674648405518230e-03,-7.655215e-03
3.674684922801688e-03,-7.182641e-03
3.674703610147713e-03,-6.917919e-03
3.674725961443636e-03,-6.593761e-03
3.674741731757454e-03,-6.364194e-03
3.674759247728482e-03,-6.109126e-03
3.674781885206216e-03,-5.779491e-03
3.674805287721248e-03,-5.438783e-03
3.674852092751314e-03,-4.757702e-03
3.674900442299634e-03,-4.054795e-03
3.674956096807334e-03,-3.246868e-03
3.675012817676046e-03,-2.425335e-03
3.675084928870276e-03,-1.385148e-03
3.675171733939841e-03,-1.408153e-04
3.675222038184335e-03,5.723980e-04
3.675268677445064e-03,1.218562e-03
3.675335891870034e-03,2.111514e-03
3.675399903034718e-03,2.897168e-03
3.675470322311229e-03,3.659357e-03
3.675525263502529e-03,4.156633e-03
3.675572348801721e-03,4.500433e-03
3.675596498536352e-03,4.641098e-03
3.675620404754779e-03,4.755664e-03
3.675631317394029e-03,4.801415e-03
3.675641420315173e-03,4.838620e-03
3.675661626157461e-03,4.903801e-03
3.675681766325183e-03,4.956775e-03
3.675710452515114e-03,5.010138e-03
3.675740940679388e-03,5.034967e-03
3.675790355272188e-03,4.996374e-03
3.675869437689340e-03,4.720712e-03
3.676027602523642e-03,3.612010e-03
3.676190698391416e-03,1.938828e-03
3.676286285693180e-03,7.420571e-04
3.676353526934701e-03,-1.513166e-04
3.676438297616127e-03,-1.247292e-03
3.676501119270381e-03,-1.989675e-03
3.676570138789399e-03,-2.682660e-03
3.676640837355487e-03,-3.232422e-03
3.676707794088009e-03,-3.599156e-03
3.676739842318778e-03,-3.712186e-03
3.676760110945647e-03,-3.757050e-03
3.676769675963905e-03,-3.771853e-03
3.676779070352287e-03,-3.782518e-03
3.676788765379189e-03,-3.790536e-03
3.676799965107547e-03,-3.796136e-03
3.676814087290867e-03,-3.798320e-03
3.676827616959861e-03,-3.794893e-03
3.676847541594713e-03,-3.780716e-03
3.676866861301897e-03,-3.755389e-03
3.676902701874193e-03,-3.682019e-03
3.676938036525497e-03,-3.573561e-03
3.677008705828106e-03,-3.250755e-03
3.677132371554527e-03,-2.470747e-03
3.677291545974672e-03,-1.224562e-03
3.677399580338592e-03,-2.806222e-04
3.677487401068831e-03,5.020016e-04
3.677571655331111e-03,1.212381e-03
3.677653734340487e-03,1.820311e-03
3.677744231776082e-03,2.335428e-03
3.677853912014557e-03,2.737196e-03
3.677911353230552e-03,2.830036e-03
3.677948491769199e-03,2.826676e-03
3.677977536246192e-03,2.795385e-03
3.677995557363900e-03,2.765195e-03
3.678012160357841e-03,2.729770e-03
3.678038740280134e-03,2.662140e-03
3.678064579384892e-03,2.582432e-03
3.678113346584734e-03,2.399566e-03
3.678160860839181e-03,2.179262e-03
3.678255889348074e-03,1.636501e-03
3.678378062075993e-03,8.288615e-04
3.678463950550409e-03,2.118762e-04
3.678539396194256e-03,-3.368157e-04
3.678611157799642e-03,-8.275209e-04
3.678697557675260e-03,-1.339510e-03
3.678787939986472e-03,-1.749765e-03
3.678875103351323e-03,-1.985290e-03
3.678968936777746e-03,-2.052075e-03
3.679047698604414e-03,-1.971467e-03
3.679090201036727e-03,-1.871489e-03
3.679127848277029e-03,-1.751178e-03
3.679165578432315e-03,-1.612165e-03
3.679202425049315e-03,-1.461995e-03
3.679242493902842e-03,-1.282406e-03
3.679320579000475e-03,-9.017392e-04
3.679399590916529e-03,-4.920387e-04
3.679472059916935e-03,-1.045727e-04
3.679556913509002e-03,3.416490e-04
3.679641792095567e-03,7.466731e-04
3.679767968111222e-03,1.227938e-03
3.679886126439364e-03,1.560367e-03
